ATR_PCT,Action,Cash,Combined_Momentum,Date,Market_Regime,Portfolio_Value,Position,Position_Pct,QQQ_Price,Reason,SMA_200,SMA_50,SQQQ_Price,SQQQ_Shares,Slope_200,Slope_50,Stop_Loss,TQQQ_Price,TQQQ_Shares,Ticker,Trailing_Stop,Volume_Ratio,Daily_Return,Drawdown
2.9707490577055795,HOLD,10000.0,-2.441922412036294,2022-10-07,bear,10000.0,CASH,0.0,269.1,Rule 2: High Volatility - Stay in Cash,323.7843000000003,302.0575999999995,1476.75,0,-0.8455182175336841,-0.8322592210053785,,9.75,0,N/A,,1.065897786644159,0.0,0.0
3.0374771431788816,HOLD,10000.0,-2.5933009180477473,2022-10-10,bear,10000.0,CASH,0.0,266.41,Rule 2: High Volatility - Stay in Cash,323.1466000000004,301.0765999999996,1523.25,0,-0.8532874008560726,-0.9692674971729152,,9.445,0,N/A,,0.8924946673165097,0.0,0.0
2.9729509310860425,HOLD,10000.0,-2.84019615466282,2022-10-11,bear,10000.0,CASH,0.0,262.75,Rule 2: High Volatility - Stay in Cash,322.47575000000035,300.02619999999956,1580.0,0,-0.8999270599345484,-1.1968625498335894,,9.07,0,N/A,,0.9926416128820801,0.0,0.0
2.9376652054258106,HOLD,10000.0,-2.99902446094683,2022-10-12,bear,10000.0,CASH,0.0,262.66,Rule 2: High Volatility - Stay in Cash,321.77165000000036,298.99279999999953,1583.75,0,-0.959664747552621,-1.4567612177205336,,9.05,0,N/A,,0.757196416740143,0.0,0.0
3.0791979763410486,HOLD,10000.0,-2.9141069869751557,2022-10-13,bear,10000.0,CASH,0.0,268.82,Rule 2: High Volatility - Stay in Cash,321.10770000000036,297.91139999999956,1477.75,0,-1.0102660466418039,-1.6377886617374084,,9.655,0,N/A,,1.6319123801413176,0.0,0.0
3.3318631587021583,HOLD,10000.0,-3.251868494703287,2022-10-14,bear,10000.0,CASH,0.0,260.74,Rule 2: High Volatility - Stay in Cash,320.40365000000037,296.6381999999996,1609.5,0,-1.0441055974610083,-1.7941611136418842,,8.785,0,N/A,,1.1187494872925012,0.0,0.0
3.2624837571932463,HOLD,10000.0,-2.985008069006266,2022-10-17,bear,10000.0,CASH,0.0,269.35,Rule 2: High Volatility - Stay in Cash,319.74865000000034,295.5901999999996,1450.0,0,-1.0515196508334093,-1.822260514433872,,9.65,0,N/A,,0.927245067644437,0.0,0.0
3.2412279778568296,HOLD,10000.0,-2.889279335752085,2022-10-18,bear,10000.0,CASH,0.0,271.48,Rule 2: High Volatility - Stay in Cash,319.11680000000035,294.6055999999996,1414.75,0,-1.0416132065744446,-1.8067088807577427,,9.89,0,N/A,,0.9888358517890353,0.0,0.0
3.1081159588682996,HOLD,10000.0,-2.8823963877640706,2022-10-19,bear,10000.0,CASH,0.0,270.49,Rule 2: High Volatility - Stay in Cash,318.46085000000033,293.6737999999996,1429.0,0,-1.0289284341861769,-1.7789726040225613,,9.77,0,N/A,,0.7689186307314477,0.0,0.0
3.092999676181277,HOLD,10000.0,-2.921851897021256,2022-10-20,bear,10000.0,CASH,0.0,269.11,Rule 2: High Volatility - Stay in Cash,317.82405000000034,292.5373999999996,1454.75,0,-1.022600828320224,-1.8038920296437044,,9.605,0,N/A,,0.8787164538570376,0.0,0.0
3.05443634137992,HOLD,10000.0,-2.638133252280915,2022-10-21,bear,10000.0,CASH,0.0,275.42,Rule 2: High Volatility - Stay in Cash,317.27970000000033,291.5641999999996,1352.0,0,-0.9750044982321622,-1.7105012098913828,,10.285,0,N/A,,1.1269168824243638,0.0,0.0
2.9727163122386666,HOLD,10000.0,-2.5184496521592155,2022-10-24,bear,10000.0,CASH,0.0,278.45,Rule 2: High Volatility - Stay in Cash,316.75185000000033,290.5253999999996,1306.0,0,-0.9372361697226881,-1.7134532876935697,,10.635,0,N/A,,0.9301904017910314,0.0,0.0
2.8699955264467425,HOLD,10000.0,-2.3110408900539303,2022-10-25,bear,10000.0,CASH,0.0,284.21,Rule 2: High Volatility - Stay in Cash,316.27360000000033,289.5483999999996,1227.75,0,-0.8909590469696428,-1.716600091783718,,11.275,0,N/A,,0.8649894949734647,0.0,0.0
2.9870162579477872,HOLD,10000.0,-2.517247856899873,2022-10-26,bear,10000.0,CASH,0.0,277.93,Rule 2: High Volatility - Stay in Cash,315.76270000000034,288.46139999999957,1308.0,0,-0.8472470006909782,-1.7748944577282721,,10.53,0,N/A,,0.9475113562865126,0.0,0.0
2.883238486144632,HOLD,10000.0,-2.6549340991953976,2022-10-27,bear,10000.0,CASH,0.0,272.87,Rule 2: High Volatility - Stay in Cash,315.19795000000033,287.3489999999996,1380.0,0,-0.8262747894629136,-1.7735851894492838,,9.95,0,N/A,,0.8716536637370493,0.0,0.0
2.888508742519836,HOLD,10000.0,-2.375187713344502,2022-10-28,bear,10000.0,CASH,0.0,281.22,Rule 2: High Volatility - Stay in Cash,314.66730000000035,286.3877999999996,1254.5,0,-0.8233744547791672,-1.7753894339565721,,10.85,0,N/A,,0.9568936226038383,0.0,0.0
2.8872844550664296,HOLD,10000.0,-2.4374981925051085,2022-10-31,bear,10000.0,CASH,0.0,277.95,Rule 2: High Volatility - Stay in Cash,314.16875000000033,285.4895999999996,1297.5,0,-0.8154964209364519,-1.7333424203184995,,10.475,0,N/A,,0.7367884310545244,0.0,0.0
3.0188677775642976,HOLD,10000.0,-2.4817318269112563,2022-11-01,bear,10000.0,CASH,0.0,275.11,Rule 2: High Volatility - Stay in Cash,313.64425000000034,284.7045999999996,1337.25,0,-0.8313529804574221,-1.6728809414937365,,10.15,0,N/A,,0.719853086661507,0.0,0.0
3.037028971480188,HOLD,10000.0,-2.7490007429800123,2022-11-02,bear,10000.0,CASH,0.0,265.68,Rule 2: High Volatility - Stay in Cash,313.1199000000003,283.7361999999996,1476.0,0,-0.8369576267241253,-1.6380701196069836,,9.1,0,N/A,,1.228512574886287,0.0,0.0
2.930545729751069,HOLD,10000.0,-2.896996799079507,2022-11-03,bear,10000.0,CASH,0.0,260.49,Rule 2: High Volatility - Stay in Cash,312.5899500000003,282.64579999999955,1561.25,0,-0.8274165488703396,-1.636755304525175,,8.575,0,N/A,,1.0646372897909706,0.0,0.0
2.8309899825125724,HOLD,10000.0,-2.7820240980644426,2022-11-04,bear,10000.0,CASH,0.0,264.68,Rule 2: High Volatility - Stay in Cash,312.10475000000025,281.5277999999996,1488.75,0,-0.8143680643015967,-1.696999662695116,,8.975,0,N/A,,1.1841496028759246,0.0,0.0
2.6960995766444373,HOLD,10000.0,-2.6520885731414694,2022-11-07,bear,10000.0,CASH,0.0,267.59,Rule 2: High Volatility - Stay in Cash,311.68425000000025,280.7307999999996,1441.5,0,-0.7908170370223262,-1.6668908429589078,,9.26,0,N/A,,0.7228569607558227,0.0,0.0
2.7221748163537858,HOLD,10000.0,-2.552472716165624,2022-11-08,bear,10000.0,CASH,0.0,269.54,Rule 2: High Volatility - Stay in Cash,311.2654500000002,280.0333999999996,1410.0,0,-0.7584389001233478,-1.6407181338130843,,9.46,0,N/A,,0.9678123547473819,0.0,0.0
2.775354810008464,HOLD,10000.0,-2.688519534151566,2022-11-09,bear,10000.0,CASH,0.0,263.32,Rule 2: High Volatility - Stay in Cash,310.8565000000002,279.2793999999996,1509.25,0,-0.7228540888011594,-1.5707548067535946,,8.8,0,N/A,,0.9823091567061957,0.0,0.0
2.8520272830617666,HOLD,10000.0,-1.875894151724423,2022-11-10,bear,10000.0,CASH,0.0,282.75,Rule 2: High Volatility - Stay in Cash,310.5474000000002,278.94899999999956,1177.0,0,-0.6534279173083014,-1.3079267408183677,,10.725,0,N/A,,1.5188849983994632,0.0,0.0
2.8009222511063063,HOLD,10000.0,-1.4929991914236873,2022-11-11,bear,10000.0,CASH,0.0,287.96,Rule 2: High Volatility - Stay in Cash,310.2817000000002,278.7201999999996,1109.25,0,-0.5841147883843556,-0.9972727382517961,,11.335,0,N/A,,1.0328142389773136,0.0,0.0
2.7774788797245358,HOLD,10000.0,-1.4290158278419378,2022-11-14,bear,10000.0,CASH,0.0,285.44,Rule 2: High Volatility - Stay in Cash,309.94990000000024,278.5255999999996,1138.0,0,-0.556444542834617,-0.7855212181919453,,11.035,0,N/A,,0.8558192462914883,0.0,0.0
2.7652377167737074,HOLD,10000.0,-1.1532582712063841,2022-11-15,bear,10000.0,CASH,0.0,289.39,Rule 2: High Volatility - Stay in Cash,309.5816000000002,278.45239999999956,1091.75,0,-0.5409691310102055,-0.5645755113497246,,11.48,0,N/A,,1.1458224850690908,0.0,0.0
2.777086002562459,HOLD,10000.0,-1.1653593062558107,2022-11-16,choppy,10000.0,CASH,0.0,285.44,Rule 2: High Volatility - Stay in Cash,309.1812000000002,278.1817999999996,1136.25,0,-0.5389303424570475,-0.3930114430208606,,11.015,0,N/A,,0.7592008692901074,0.0,0.0
2.6819308110168674,HOLD,10000.0,-1.1807674901853686,2022-11-17,choppy,10000.0,CASH,0.0,284.81,Rule 2: High Volatility - Stay in Cash,308.76280000000025,277.8675999999996,1144.75,0,-0.5746626762935235,-0.3876694306127555,,10.93,0,N/A,,0.8652469722561927,0.0,0.0
2.692843600469468,HOLD,10000.0,-1.2246680109077999,2022-11-18,choppy,10000.0,CASH,0.0,284.82,Rule 2: High Volatility - Stay in Cash,308.41915000000023,277.4221999999996,1145.75,0,-0.6002771030325016,-0.465700010261188,,10.92,0,N/A,,0.8521787893589965,0.0,0.0
2.630879319694104,HOLD,10000.0,-1.395863762318053,2022-11-21,bear,10000.0,CASH,0.0,281.89,Rule 2: High Volatility - Stay in Cash,308.0385500000002,276.8451999999996,1181.0,0,-0.6166641770170035,-0.6033197666570047,,10.59,0,N/A,,0.6497546492553807,0.0,0.0
2.419918567182075,HOLD,10000.0,-1.2693970222135667,2022-11-22,bear,10000.0,CASH,0.0,285.95,Rule 2: High Volatility - Stay in Cash,307.6926500000002,276.69019999999955,1133.0,0,-0.6101622318639162,-0.6328550229770007,,11.035,0,N/A,,0.6883320009332075,0.0,0.0
2.348635333920286,HOLD,10000.0,-1.1339856926418994,2022-11-23,bear,10000.0,CASH,0.0,288.82,Rule 2: High Volatility - Stay in Cash,307.3411500000002,276.54599999999954,1098.5,0,-0.5951364442598768,-0.5880327181721006,,11.365,0,N/A,,0.7737104913400867,0.0,0.0
2.2364770667781935,HOLD,10000.0,-1.132636564723615,2022-11-25,bear,10000.0,CASH,0.0,286.92,Rule 2: High Volatility - Stay in Cash,306.94210000000015,276.46239999999955,1120.75,0,-0.5896759583732563,-0.5057084741078263,,11.13,0,N/A,,0.267938054529391,0.0,0.0
2.285699126313181,HOLD,10000.0,-1.1947670968250432,2022-11-28,choppy,10000.0,CASH,0.0,282.71,Rule 2: High Volatility - Stay in Cash,306.56350000000015,276.33019999999954,1170.75,0,-0.6016649744349796,-0.3936238700435809,,10.64,0,N/A,,0.6861947482508935,0.0,0.0
2.2229390170011016,HOLD,10000.0,-1.1710376799965607,2022-11-29,choppy,10000.0,CASH,0.0,280.57,Rule 2: High Volatility - Stay in Cash,306.23105000000015,276.1205999999995,1198.0,0,-0.5867772069437607,-0.2617347167298069,,10.385,0,N/A,,0.6354857668032529,0.0,0.0
2.296218200942767,HOLD,10000.0,-0.6841622454266688,2022-11-30,choppy,10000.0,CASH,0.0,293.36,Rule 2: High Volatility - Stay in Cash,305.96040000000016,276.2131999999996,1034.5,0,-0.5629806236840629,-0.17239497459612815,,11.78,0,N/A,,1.29964945008351,0.0,0.0
1.9320295324993635,HOLD,10000.0,-0.5836187101003639,2022-12-01,choppy,10000.0,CASH,0.0,293.72,Rule 2: High Volatility - Stay in Cash,305.6483500000002,276.41639999999956,1031.25,0,-0.5507885943681723,-0.04686381289188142,,11.845,0,N/A,,0.9192049896924233,0.0,0.0
1.8887272016993393,HOLD,10000.0,-0.5318808772228207,2022-12-02,transition,10000.0,CASH,0.0,292.55,Rule 2: High Volatility - Stay in Cash,305.3309000000002,276.66599999999954,1044.75,0,-0.5249198464465901,0.07364473432915102,,11.705,0,N/A,,0.9697367113368572,0.0,0.0
1.9613206984921603,HOLD,10000.0,-0.5937924631926768,2022-12-05,transition,10000.0,CASH,0.0,287.64,Rule 2: High Volatility - Stay in Cash,305.04185000000024,276.9085999999995,1096.25,0,-0.49635719842704956,0.20931479802062486,,11.115,0,N/A,,0.7766176640598197,0.0,0.0
1.9917890615490703,HOLD,10000.0,-0.6996008515682968,2022-12-06,transition,10000.0,CASH,0.0,281.68,Rule 2: High Volatility - Stay in Cash,304.74270000000024,277.05479999999955,1164.5,0,-0.4860219105802338,0.33833042518379086,,10.41,0,N/A,,1.0036021872128866,0.0,0.0
1.972101277683567,HOLD,10000.0,-0.7243417971849624,2022-12-07,transition,10000.0,CASH,0.0,280.53,Rule 2: High Volatility - Stay in Cash,304.4549500000002,277.1757999999995,1181.0,0,-0.4920408000512284,0.3484989131583696,,10.285,0,N/A,,0.8628597547326928,0.0,0.0
1.9352223256750276,HOLD,10000.0,-0.6274848639246733,2022-12-08,transition,10000.0,CASH,0.0,283.85,Rule 2: High Volatility - Stay in Cash,304.22710000000023,277.25399999999956,1140.0,0,-0.46499514883688575,0.3030210942621387,,10.65,0,N/A,,0.8230792965873528,0.0,0.0
1.9066419150272487,HOLD,10000.0,-0.6859179615915199,2022-12-09,transition,10000.0,CASH,0.0,282.04,Rule 2: High Volatility - Stay in Cash,303.9348500000002,277.45739999999955,1162.25,0,-0.4572252595462829,0.28604888204550305,,10.445,0,N/A,,0.9731526484303875,0.0,0.0
1.9005157423989258,HOLD,10000.0,-0.5347585307872195,2022-12-12,transition,10000.0,CASH,0.0,285.58,Rule 2: High Volatility - Stay in Cash,303.63390000000027,277.82379999999955,1119.25,0,-0.46155961878672386,0.3305061670168527,,10.825,0,N/A,,0.750377296297353,0.0,0.0
2.019992081363983,HOLD,10000.0,-0.39012447055451166,2022-12-13,transition,10000.0,CASH,0.0,288.65,Rule 2: High Volatility - Stay in Cash,303.34315000000026,278.1261999999995,1083.5,0,-0.4592562840717679,0.38671049915034306,,11.165,0,N/A,,1.649686763184673,0.0,0.0
2.148513888819637,HOLD,10000.0,-0.45829979727030384,2022-12-14,transition,10000.0,CASH,0.0,286.51,Rule 2: High Volatility - Stay in Cash,303.06825000000026,278.21379999999954,1110.75,0,-0.4554696844311321,0.37449156816721113,,10.9,0,N/A,,1.3413028149194968,0.0,0.0
2.44088420878843,HOLD,10000.0,-0.8164341222404805,2022-12-15,transition,10000.0,CASH,0.0,276.89,Rule 2: High Volatility - Stay in Cash,302.71660000000026,278.1119999999995,1219.5,0,-0.49650409184453914,0.3094635244216309,,9.82,0,N/A,,1.2349551953864968,0.0,0.0
2.4633389764292213,HOLD,10000.0,-0.9662693007086337,2022-12-16,transition,10000.0,CASH,0.0,274.25,Rule 2: High Volatility - Stay in Cash,302.37655000000024,278.00179999999955,1256.0,0,-0.5127085623777508,0.19621030111289045,,9.53,0,N/A,,1.3749339373295237,0.0,0.0
2.546270356149872,HOLD,10000.0,-1.1853800310658507,2022-12-19,transition,10000.0,CASH,0.0,269.75,Rule 2: High Volatility - Stay in Cash,302.0388000000002,278.0147999999995,1307.75,0,-0.5253365977909771,0.06874860973033065,,9.135,0,N/A,,0.8976428966123776,0.0,0.0
2.306307571629971,HOLD,10000.0,-1.2346812972002006,2022-12-20,choppy,10000.0,CASH,0.0,269.54,Rule 2: High Volatility - Stay in Cash,301.76220000000023,278.07739999999956,1313.25,0,-0.5211754410805152,-0.017545991711666004,,9.095,0,N/A,,1.026346629227592,0.0,0.0
2.2829950630828275,HOLD,10000.0,-1.0679751179607135,2022-12-21,transition,10000.0,CASH,0.0,273.45,Rule 2: High Volatility - Stay in Cash,301.5127000000002,278.29139999999956,1257.5,0,-0.5132672261116227,0.027892218143031805,,9.49,0,N/A,,0.928275711193099,0.0,0.0
2.491134352976455,HOLD,10000.0,-1.2393135788100493,2022-12-22,transition,10000.0,CASH,0.0,266.76,Rule 2: High Volatility - Stay in Cash,301.17155000000025,278.37339999999955,1343.75,0,-0.5103948709783348,0.09399091013693685,,8.77,0,N/A,,1.1895362320954124,0.0,0.0
2.4350501196888064,HOLD,10000.0,-1.1905963699263404,2022-12-23,transition,10000.0,CASH,0.0,267.36,Rule 2: High Volatility - Stay in Cash,300.85200000000026,278.3441999999996,1337.5,0,-0.504189230282565,0.12316467015683182,,8.795,0,N/A,,0.7591172279004257,0.0,0.0
2.3871825306494086,HOLD,10000.0,-1.2947524553892764,2022-12-27,transition,10000.0,CASH,0.0,263.58,Rule 2: High Volatility - Stay in Cash,300.54790000000025,278.4009999999996,1395.25,0,-0.4936120789779169,0.1389134679161283,,8.42,0,N/A,,0.7334222216879371,0.0,0.0
2.4726753446476617,HOLD,10000.0,-1.4571177974954244,2022-12-28,transition,10000.0,CASH,0.0,260.1,Rule 2: High Volatility - Stay in Cash,300.25755000000026,278.2159999999996,1451.75,0,-0.49862109966058327,0.04984223816824157,,8.08,0,N/A,,0.8995966608482723,0.0,0.0
2.4742906470499912,HOLD,10000.0,-1.310731026302117,2022-12-29,choppy,10000.0,CASH,0.0,266.44,Rule 2: High Volatility - Stay in Cash,299.9490000000003,278.1151999999996,1346.5,0,-0.5186182870572035,-0.06331492816520302,,8.65,0,N/A,,0.900598488370109,0.0,0.0
2.478459838193951,HOLD,10000.0,-1.3439761537695172,2022-12-30,choppy,10000.0,CASH,0.0,266.28,Rule 2: High Volatility - Stay in Cash,299.5788000000003,278.0309999999996,1350.25,0,-0.5288514137540433,-0.12300025792692171,,8.65,0,N/A,,0.7530312176451386,0.0,0.0
2.591068187710654,HOLD,10000.0,-1.4141079821144396,2023-01-03,choppy,10000.0,CASH,0.0,264.48,Rule 2: High Volatility - Stay in Cash,299.17900000000026,277.9383999999996,1378.75,0,-0.5560873785116937,-0.14579071523674642,,8.455,0,N/A,,0.8516097602267004,0.0,0.0
2.4074283133890253,HOLD,10000.0,-1.4258038755670177,2023-01-04,choppy,10000.0,CASH,0.0,265.74,Rule 2: High Volatility - Stay in Cash,298.7502500000003,277.7447999999996,1360.25,0,-0.5981242923340919,-0.23570317635353805,,8.585,0,N/A,,0.9546053682221846,0.0,0.0
2.3435878671370665,HOLD,10000.0,-1.6003985936372689,2023-01-05,choppy,10000.0,CASH,0.0,261.58,Rule 2: High Volatility - Stay in Cash,298.3077500000003,277.4073999999996,1423.25,0,-0.6493758441711059,-0.2906374902953151,,8.18,0,N/A,,0.9152805211142808,0.0,0.0
2.2476881377551017,HOLD,10000.0,-1.4032668415734342,2023-01-06,choppy,10000.0,CASH,0.0,268.8,Rule 2: High Volatility - Stay in Cash,297.8669500000003,277.0991999999996,1310.0,0,-0.694134669560485,-0.3653162430532459,,8.82,0,N/A,,1.0920810520598672,0.0,0.0
2.2683469040754476,HOLD,10000.0,-1.3501199592107271,2023-01-09,choppy,10000.0,CASH,0.0,270.54,Rule 2: High Volatility - Stay in Cash,297.4605000000003,276.9513999999996,1282.0,0,-0.7070927582325499,-0.388302023875046,,9.005,0,N/A,,0.9077484068847809,0.0,0.0
2.202444222200114,HOLD,10000.0,-1.2437133986057902,2023-01-10,choppy,10000.0,CASH,0.0,272.83,Rule 2: High Volatility - Stay in Cash,297.0264000000003,276.95059999999955,1250.75,0,-0.7195023714899602,-0.3554024920630079,,9.245,0,N/A,,0.7110841193548134,0.0,0.0
2.176827855984765,HOLD,10000.0,-1.0444291787056539,2023-01-11,choppy,10000.0,CASH,0.0,277.55,Rule 2: High Volatility - Stay in Cash,296.6174000000003,276.87719999999956,1186.5,0,-0.7139240887664395,-0.31237308493265753,,9.705,0,N/A,,0.8817829375946635,0.0,0.0
2.193795274784347,HOLD,10000.0,-0.9017073680736363,2023-01-12,choppy,10000.0,CASH,0.0,279.05,Rule 2: High Volatility - Stay in Cash,296.1881000000003,276.89919999999955,1168.5,0,-0.7105581400416103,-0.18319626657401555,,9.855,0,N/A,,1.2371658356944217,0.0,0.0
2.027898250448702,HOLD,10000.0,-0.731777667837686,2023-01-13,choppy,10000.0,CASH,0.0,280.97,Rule 2: High Volatility - Stay in Cash,295.7370000000003,277.0163999999995,1145.25,0,-0.7150675830265849,-0.02988099568677107,,10.05,0,N/A,,0.9339041642492886,0.0,0.0
1.9923076142441067,HOLD,10000.0,-0.6004254973766755,2023-01-17,transition,10000.0,CASH,0.0,281.54,Rule 2: High Volatility - Stay in Cash,295.3092500000003,277.33359999999954,1140.5,0,-0.7232052659092559,0.13800255207229692,,10.105,0,N/A,,0.7756642006484659,0.0,0.0
2.0876945855353792,HOLD,10000.0,-0.6345594275132047,2023-01-18,transition,10000.0,CASH,0.0,277.88,Rule 2: High Volatility - Stay in Cash,294.8859500000003,277.68139999999954,1183.5,0,-0.7206261800297835,0.26387377387880334,,9.73,0,N/A,,1.0442192935846217,0.0,0.0
2.0629786350302424,HOLD,10000.0,-0.6548512513597045,2023-01-19,transition,10000.0,CASH,0.0,275.15,Rule 2: High Volatility - Stay in Cash,294.45245000000034,277.8907999999995,1220.5,0,-0.7298796361912597,0.3660828699509896,,9.425,0,N/A,,0.9654288934703239,0.0,0.0
2.0223018456002753,HOLD,10000.0,-0.3250721136617776,2023-01-20,transition,10000.0,CASH,0.0,282.68,Rule 2: High Volatility - Stay in Cash,294.0193500000003,278.1925999999995,1119.75,0,-0.732220504469959,0.4671013856305706,,10.195,0,N/A,,1.3117303071714772,0.0,0.0
2.0619017956019623,HOLD,10000.0,-0.031952244245428474,2023-01-23,transition,10000.0,CASH,0.0,288.96,Rule 2: High Volatility - Stay in Cash,293.6586500000003,278.58099999999945,1046.0,0,-0.7027696906372887,0.5648041054608789,,10.865,0,N/A,,1.1347703856447433,0.0,0.0
1.9359552955280683,HOLD,10000.0,0.008383452647132472,2023-01-24,transition,10000.0,CASH,0.0,288.37,Rule 2: High Volatility - Stay in Cash,293.3342000000003,279.0819999999995,1053.25,0,-0.6688073604196307,0.630432086122976,,10.8,0,N/A,,0.9806847597792574,0.0,0.0
1.9966138890130145,HOLD,10000.0,-0.047413200908838826,2023-01-25,transition,10000.0,CASH,0.0,287.73,Rule 2: High Volatility - Stay in Cash,293.0023500000003,279.1815999999995,1060.5,0,-0.6387554239189758,0.540259448418206,,10.72,0,N/A,,1.0979434115629936,0.0,0.0
1.9903281418928793,HOLD,10000.0,0.14682647004848506,2023-01-26,transition,10000.0,CASH,0.0,293.34,Rule 2: High Volatility - Stay in Cash,292.72330000000034,279.2891999999995,999.75,0,-0.5872425242174084,0.5032192501514925,,11.34,0,N/A,,1.0974842653250487,0.0,0.0
1.893076544733872,HOLD,10000.0,0.25671671115709227,2023-01-27,transition,10000.0,CASH,0.0,296.26,Rule 2: High Volatility - Stay in Cash,292.5001500000003,279.5055999999995,971.25,0,-0.5167006865364508,0.4719751711583954,,11.665,0,N/A,,1.1887912172832085,0.0,0.0
1.9291890801175253,HOLD,10000.0,-0.008438939810324605,2023-01-30,transition,10000.0,CASH,0.0,290.27,Rule 2: High Volatility - Stay in Cash,292.2542500000003,279.5231999999995,1030.0,0,-0.478242340213717,0.3382140203388145,,10.965,0,N/A,,1.0367605224677423,0.0,0.0
1.9140393921467855,HOLD,10000.0,0.08730231045008041,2023-01-31,transition,10000.0,CASH,0.0,294.62,Rule 2: High Volatility - Stay in Cash,291.99560000000037,279.70679999999953,984.0,0,-0.4563395608149091,0.22387685339794447,,11.455,0,N/A,,0.9710732099943313,0.0,0.0
2.023508858548071,HOLD,10000.0,0.3720940728323357,2023-02-01,transition,10000.0,CASH,0.0,300.92,Rule 2: High Volatility - Stay in Cash,291.8080500000003,280.02899999999954,921.0,0,-0.40760765229357276,0.30353003206516893,,12.195,0,N/A,,1.3688266351654856,0.0,0.0
2.1000531612619375,HOLD,10000.0,0.854194208764586,2023-02-02,transition,10000.0,CASH,0.0,311.72,Rule 2: High Volatility - Stay in Cash,291.67320000000035,280.56699999999955,825.25,0,-0.3587346822067069,0.4575185864688189,,13.455,0,N/A,,1.6249006120265852,0.0,0.0
2.203162472121907,HOLD,10000.0,0.7313423716166894,2023-02-03,transition,10000.0,CASH,0.0,306.18,Rule 2: High Volatility - Stay in Cash,291.4728000000003,281.05279999999954,866.75,0,-0.35123058911252236,0.5535488376619413,,12.76,0,N/A,,1.4464032016881931,0.0,0.0
2.2382160150202566,HOLD,10000.0,0.7269840803200261,2023-02-06,transition,10000.0,CASH,0.0,303.59,Rule 2: High Volatility - Stay in Cash,291.2847000000003,281.40559999999954,889.5,0,-0.331748811180665,0.6734324735835957,,12.435,0,N/A,,0.78512337695674,0.0,0.0
2.2317394751885504,HOLD,10000.0,1.0120784959356752,2023-02-07,transition,10000.0,CASH,0.0,309.88,Rule 2: High Volatility - Stay in Cash,291.16335000000026,281.82679999999954,834.5,0,-0.28502141813099247,0.7579365249611407,,13.205,0,N/A,,1.2734847577957862,0.0,0.0
2.3242388258651334,HOLD,10000.0,0.8402495709121276,2023-02-08,transition,10000.0,CASH,0.0,304.37,Rule 2: High Volatility - Stay in Cash,291.0582000000003,282.1757999999995,879.0,0,-0.2569668657187617,0.7666348842441277,,12.495,0,N/A,,1.0475972045388493,0.0,0.0
2.3667462211614936,HOLD,10000.0,0.717485356905771,2023-02-09,transition,10000.0,CASH,0.0,301.68,Rule 2: High Volatility - Stay in Cash,290.9187000000003,282.55519999999956,903.25,0,-0.25867991985553124,0.7086364397808758,,12.16,0,N/A,,0.9033217703384686,0.0,0.0
2.308498975165641,HOLD,10000.0,0.6413453497779409,2023-02-10,transition,10000.0,CASH,0.0,299.7,Rule 2: High Volatility - Stay in Cash,290.8315000000003,282.9377999999996,921.75,0,-0.22002053021757104,0.6706924819820513,,11.91,0,N/A,,0.9291022257207301,0.0,0.0
2.333802486511845,HOLD,10000.0,0.7933908998323611,2023-02-13,transition,10000.0,CASH,0.0,304.5,Rule 2: High Volatility - Stay in Cash,290.7702000000003,283.1605999999996,877.5,0,-0.17663131637193935,0.6236549663546336,,12.475,0,N/A,,0.7393392664250353,0.0,0.0
2.3078356036791234,HOLD,10000.0,0.8414078584135414,2023-02-14,transition,10000.0,CASH,0.0,306.75,Rule 2: High Volatility - Stay in Cash,290.66390000000024,283.4211999999996,859.0,0,-0.17153601234496854,0.5657375380907943,,12.745,0,N/A,,1.1650426903593911,0.0,0.0
2.2736516152886255,HOLD,10000.0,0.9274499390317694,2023-02-15,transition,10000.0,CASH,0.0,309.1,Rule 2: High Volatility - Stay in Cash,290.6431500000002,283.7521999999996,839.5,0,-0.14260034591022153,0.5586588219117637,,13.03,0,N/A,,0.7926844060010688,0.0,0.0
2.3070039093777974,HOLD,10000.0,0.7226489007740841,2023-02-16,transition,10000.0,CASH,0.0,303.3,Rule 2: High Volatility - Stay in Cash,290.56725000000023,284.0653999999996,887.5,0,-0.12080694709554812,0.5344796344218959,,12.285,0,N/A,,1.0710339287690054,0.0,0.0
2.295647306604937,HOLD,10000.0,0.6530769259301883,2023-02-17,transition,10000.0,CASH,0.0,301.16,Rule 2: High Volatility - Stay in Cash,290.4789500000003,284.4549999999996,907.25,0,-0.1212213945188219,0.5362309313213027,,12.02,0,N/A,,1.0504634189449686,0.0,0.0
2.4181205999387823,HOLD,10000.0,0.4115371435301449,2023-02-21,transition,10000.0,CASH,0.0,294.03,Rule 2: High Volatility - Stay in Cash,290.30110000000025,284.7249999999996,971.75,0,-0.16133015006352971,0.5524779930541315,,11.175,0,N/A,,0.8441029150868666,0.0,0.0
2.238376016506858,HOLD,10000.0,0.41222731860813633,2023-02-22,transition,10000.0,CASH,0.0,294.25,Rule 2: High Volatility - Stay in Cash,290.20735000000025,284.9329999999996,971.0,0,-0.15707144918925003,0.5334110504083661,,11.185,0,N/A,,0.9268437822372226,0.0,0.0
