"Date","Open","High","Low","Close","% Change","% Change vs Average","Volume"
"05/01/2020","7706.25","7993.75","7493.75","7887.5","8.981","9.2021","103,522"
"04/30/2020","7168.75","7431.25","7162.5","7237.5","-0.6861","-0.465","89,451"
"04/29/2020","7593.75","7712.5","7156.25","7287.5","-10.3077","-10.0866","108,957"
"04/28/2020","7512.5","8162.5","7506.25","8125","5.2632","5.4843","104,528"
"04/27/2020","7631.25","7812.5","7575","7718.75","-1.9841","-1.763","73,637"
"04/24/2020","8231.25","8400","7840.625","7875","-4.9057","-4.6846","96,496"
"04/23/2020","8125","8337.5","7825","8281.25","0.7605","0.9816","104,801"
"04/22/2020","8468.75","8593.75","8056.25","8218.75","-8.9965","-8.7754","84,910"
"04/21/2020","8375","9181.25","8318.75","9031.25","10.9831","11.2042","146,575"
"04/20/2020","8075","8150","7793.75","8137.5","3.2514","3.4725","86,156"
"04/17/2020","7768.75","8225","7718.75","7881.25","-2.4749","-2.2538","114,859"
"04/16/2020","8268.75","8531.25","7956.25","8081.25","-5.4133","-5.1922","143,971"
"04/15/2020","8668.75","8831.25","8343.75","8543.75","3.3258","3.5469","105,140"
"04/14/2020","8937.5","9037.5","8200","8268.75","-13.0749","-12.8538","131,333"
"04/13/2020","9962.5","10143.75","9456.25","9512.5","-3.3651","-3.144","114,197"
"04/09/2020","9637.5","10112.5","9487.5","9843.75","-0.5054","-0.2843","159,118"
"04/08/2020","10256.25","10562.5","9781.25","9893.75","-6.3314","-6.1103","134,014"
"04/07/2020","9637.5","10612.5","9575","10562.5","-0.295","-0.0739","166,134"
"04/06/2020","11931.25","12175.0625","10343.75","10593.75","-21.0158","-20.7947","144,559"
"04/03/2020","13025","13887.5","12693.75","13412.5","3.9225","4.1436","126,740"
"04/02/2020","13912.5","14050","12881.25","12906.25","-5.9226","-5.7014","163,036"
"04/01/2020","13250","14018.75","12712.5","13718.75","12.7955","13.0166","142,936"
"03/31/2020","11975","12412.5","11300","12162.5","2.2059","2.427","147,727"
"03/30/2020","12975","13137.5","11818.75","11900","-10.8197","-10.5986","139,439"
"03/27/2020","13056.25","13474.9375","12400","13343.75","9.6559","9.877","132,630"
"03/26/2020","14087.5","14150","12006.25","12168.75","-15.9326","-15.7115","179,134"
"03/25/2020","14018.75","15018.75","12850","14475","1.4011","1.6222","168,613"
"03/24/2020","15600","16056.25","14256.25","14275","-22.5237","-22.3026","174,516"
"03/23/2020","18256.25","20156.25","17249.9375","18425","0.5457","0.7668","161,576"
"03/20/2020","15450","18600","15156.25","18325","10.2256","10.4467","166,549"
"03/19/2020","17081.25","18325","14887.5","16625","-1.2621","-1.041","166,209"
"03/18/2020","18287.5","19375","16318.6875","16837.5","7.4163","7.6374","136,188"
"03/17/2020","17868.75","19743.875","14831.25","15675","-18.2796","-18.0585","167,090"
"03/16/2020","18750","19662.5","16350","19181.25","32.7422","32.9633","135,212"
"03/13/2020","16893.75","19875","14375","14450","-28.3545","-28.1334","154,005"
"03/12/2020","18937.5","20268.75","16937.5","20168.75","27.6503","27.8714","137,302"
"03/11/2020","15031.25","16350","14706.25","15800","12.3556","12.5767","97,323"
"03/10/2020","14806.25","16712.5","14062.5","14062.5","-15.6039","-15.3828","116,631"
"03/09/2020","16718.75","16893.75","15206.25","16662.5","20.6881","20.9092","104,632"
"03/06/2020","14478.125","14793.75","13631.25","13806.25","4.9905","5.2116","128,673"
"03/05/2020","13012.5","13418.75","12375","13150","8.8464","9.0675","90,529"
"03/04/2020","13025","13406.25","12068.75","12081.25","-12.4547","-12.2336","102,390"
"03/03/2020","12456.25","14106.125","12012.5625","13800","10.0149","10.2361","138,580"
"03/02/2020","14193.75","14812.5","12525","12543.75","-14.2308","-14.0097","121,467"
"02/28/2020","16331.25","16500","14543.75","14625","-1.5152","-1.294","201,900"
"02/27/2020","13906.25","14893.75","13306.25","14850","14.9492","15.1703","169,664"
"02/26/2020","12900","13212.5","12225","12918.75","-1.4306","-1.2095","121,856"
"02/25/2020","11831.25","13225","11706.25","13106.25","8.0371","8.2582","141,867"
"02/24/2020","12062.5","12287.5","11725","12131.25","11.6159","11.837","112,160"
"02/21/2020","10418.75","10993.75","10381.25","10868.75","5.7143","5.9354","61,430"
"02/20/2020","10056.25","10640.625","10000","10281.25","2.8768","3.0979","49,529"
"02/19/2020","10106.25","10143.75","9931.25","9993.75","-2.7964","-2.5752","25,670"
"02/18/2020","10456.25","10487.5","10225","10281.25","-0.2426","-0.0215","31,205"
"02/14/2020","10343.75","10443.75","10268.75","10306.25","-0.7822","-0.5611","25,823"
"02/13/2020","10568.75","10597.75","10256.25","10387.5","0.423","0.6441","33,578"
"02/12/2020","10468.75","10543.75","10325","10343.75","-2.8756","-2.6545","25,595"
"02/11/2020","10481.25","10737.5","10375","10650","0","0.2211","39,584"
"02/10/2020","11168.75","11175","10650","10650","-3.6199","-3.3988","30,571"
"02/07/2020","11056.25","11150","10875","11050","1.26","1.4811","35,358"
"02/06/2020","11118.75","11237.4375","10900","10912.5","-2.4581","-2.237","27,849"
"02/05/2020","10900","11400","10900","11187.5","-1.1596","-0.9385","44,422"
"02/04/2020","11650","11768.75","11243.75","11318.75","-6.8416","-6.6205","56,162"
"02/03/2020","12537.5","12562.5","12050","12150","-4.5187","-4.2976","49,670"
"01/31/2020","11981.875","12843.75","11981.25","12725","4.8944","5.1155","58,542"
"01/30/2020","12500","12618.75","12118.75","12131.25","-1.1207","-0.8996","48,260"
"01/29/2020","12112.5","12425","12075","12268.75","-0.4059","-0.1848","30,779"
"01/28/2020","12650","12743.75","12231.25","12318.75","-4.5983","-4.3772","33,681"
"01/27/2020","12968.75","13075","12718.75","12912.5","6.1665","6.3876","46,922"
"01/24/2020","11700","12325","11651.5625","12162.5","2.583","2.8041","39,371"
"01/23/2020","11993.75","12156.25","11843.75","11856.25","-0.9399","-0.7188","28,432"
"01/22/2020","11881.25","12012.5","11756.25","11968.75","-0.7772","-0.5561","21,797"
"01/21/2020","12150","12156.25","11968.75","12062.5","0.2077","0.4288","19,694"
"01/17/2020","12065.625","12250","12012.5","12037.5","-1.5337","-1.3126","22,365"
"01/16/2020","12400","12475","12218.75","12225","-2.8316","-2.6105","25,390"
"01/15/2020","12575","12700","12400","12581.25","-0.0497","0.1715","30,865"
"01/14/2020","12475","12650","12400","12587.5","1.206","1.4271","37,703"
"01/13/2020","12737.5","12790.625","12437.5","12437.5","-3.4918","-3.2707","25,439"
"01/10/2020","12643.75","12950","12631.25","12887.5","0.8313","1.0524","30,974"
"01/09/2020","12806.25","13018.75","12712.5","12781.25","-2.5262","-2.3051","27,896"
"01/08/2020","13425","13487.25","12931.25","13112.5","-2.2367","-2.0156","29,412"
"01/07/2020","13393.75","13543.75","13300","13412.5","0.0466","0.2677","20,215"
"01/06/2020","13993.75","14043.75","13406.25","13406.25","-1.9204","-1.6993","25,222"
"01/03/2020","13831.25","13837.5","13431.25","13668.75","2.6761","2.8972","29,199"
"01/02/2020","13650","13731.25","13312.5","13312.5","-4.8682","-4.6471","25,963"
"12/31/2019","14206.25","14270.625","13968.75","13993.75","-0.5773","-0.3562","18,564"
"12/30/2019","13825","14275","13800","14075","1.9466","2.1677","25,370"
"12/27/2019","13618.75","13906.25","13606.875","13806.25","0.3635","0.5846","17,781"
"12/26/2019","14062.5","14068.75","13756.25","13756.25","-2.6537","-2.4326","11,444"
"12/24/2019","14112.5","14225","14093.75","14131.25","-0.5717","-0.3506","5,627"
"12/23/2019","14175","14250","14143.75","14212.5","-0.8286","-0.6075","9,475"
"12/20/2019","14287.5","14411.3125","14250","14331.25","-1.0785","-0.8574","15,004"
"12/19/2019","14756.25","14756.25","14481.25","14487.5","-2.0287","-1.8076","13,593"
"12/18/2019","14768.75","14812.5","14643.8125","14787.5","-0.2109","0.0102","12,474"
"12/17/2019","14775","14875","14731.25","14818.75","-0.1684","0.0527","13,160"
"12/16/2019","14993.75","15000","14768.75","14843.75","-2.863","-2.6419","16,156"
"12/13/2019","15462.5","15556.25","15112.5","15281.25","-0.9319","-0.7108","29,840"
"12/12/2019","15831.25","15900","15250","15425","-2.2187","-1.9976","36,681"
"12/11/2019","15937.5","16000","15734.375","15775","-1.5601","-1.339","12,725"
"12/10/2019","15968.75","16143.75","15806.3125","16025","0.2346","0.4557","16,969"
"12/09/2019","15862.5","16006.25","15637.5","15987.5","1.2268","1.4479","13,400"
"12/06/2019","15956.25","15975","15737.5","15793.75","-3.1058","-2.8847","18,413"
"12/05/2019","16218.75","16536.875","16218.75","16300","-0.496","-0.2749","15,797"
"12/04/2019","16371.875","16456.25","16262.5","16381.25","-1.5032","-1.2821","18,476"
"12/03/2019","16900","17162.0625","16612.625","16631.25","2.1497","2.3708","32,828"
"12/02/2019","15756.25","16512.5","15744.875","16281.25","3.2501","3.4712","29,009"
"11/29/2019","15656.25","15787.5","15593.75","15768.75","1.366","1.5871","9,817"
"11/27/2019","15768.75","15812.5","15543.75","15556.25","-2.0079","-1.7868","15,164"
"11/26/2019","15943.75","16006.25","15812.5","15875","-0.5092","-0.2881","13,011"
"11/25/2019","16337.5","16337.5","15950","15956.25","-3.5512","-3.3301","15,668"
"11/22/2019","16444.375","16816.875","16425","16543.75","-0.2638","-0.0426","16,481"
"11/21/2019","16518.75","16731.25","16481.25","16587.5","0.7211","0.9422","20,692"
"11/20/2019","16293.75","16825","16150","16468.75","1.8161","2.0372","26,719"
"11/19/2019","16062.5","16356.1875","16056.25","16175","-0.3082","-0.0871","17,955"
"11/18/2019","16343.75","16550","16156.25","16225","-0.6126","-0.3915","19,842"
"11/15/2019","16346.875","16500","16293.75","16325","-1.8414","-1.6203","15,405"
"11/14/2019","16781.25","16937.5","16600","16631.25","0.0376","0.2587","15,325"
"11/13/2019","16775","16809.625","16543.75","16625","0.1506","0.3717","17,483"
"11/12/2019","16700","16781.25","16433.875","16600","-0.8585","-0.6374","16,549"
"11/11/2019","16918.75","16993.75","16721.875","16743.75","0.4499","0.671","9,791"
"11/08/2019","16975","17100","16668.75","16668.75","-1.2222","-1.0011","14,997"
"11/07/2019","16775","17018.75","16537.75","16875","-0.9538","-0.7327","19,125"
"11/06/2019","16981.25","17287.5","16975","17037.5","0.5904","0.8115","17,663"
"11/05/2019","16875","17087.5","16825","16937.5","-0.0737","0.1474","17,041"
"11/04/2019","16912.5","17037.5","16831.25","16950","-1.8103","-1.5892","18,833"
"11/01/2019","17513.125","17600","17262.5","17262.5","-2.7122","-2.4911","18,276"
"10/31/2019","17618.75","18050","17587.5","17743.75","-0.0704","0.1507","21,382"
"10/30/2019","17918.75","18224.9375","17668.75","17756.25","-1.3884","-1.1673","18,652"
"10/29/2019","17687.5","18025","17618.75","18006.25","2.3446","2.5657","17,062"
"10/28/2019","17875","17887.5","17531.25","17593.75","-3.0981","-2.877","16,159"
"10/25/2019","18862.5","18881.25","18112.5","18156.25","-2.2544","-2.0333","22,163"
"10/24/2019","18718.75","18981.25","18550","18575","-2.8758","-2.6547","23,922"
"10/23/2019","19375","19448.9375","19117.5625","19125","-0.5202","-0.2991","14,396"
"10/22/2019","18593.75","19250","18496.875","19225","2.3627","2.5838","18,742"
"10/21/2019","19012.5","19165.875","18750","18781.25","-2.5932","-2.3721","13,537"
"10/18/2019","18831.25","19575","18725","19281.25","2.8333","3.0544","24,646"
"10/17/2019","18556.25","18968.75","18475","18750","-0.728","-0.5069","15,544"
"10/16/2019","18937.5","19072","18756.25","18887.5","0.6998","0.9209","21,501"
"10/15/2019","19318.75","19343.75","18618.6875","18756.25","-3.7524","-3.5313","28,865"
"10/14/2019","19575","19631.25","19305.25","19487.5","-0.0961","0.125","16,000"
"10/11/2019","19581.25","19606.25","19000","19506.25","-3.7323","-3.5112","39,858"
"10/10/2019","20718.75","20781.25","20021.75","20262.5","-2.2316","-2.0105","25,146"
"10/09/2019","20806.25","21012.5","20443.75","20725","-3.0126","-2.7915","24,380"
"10/08/2019","20831.25","21406.25","20562.5","21368.75","4.4607","4.6818","35,201"
"10/07/2019","20443.75","20550","19962.5","20456.25","1.0185","1.2396","21,885"
"10/04/2019","20868.75","20912.5","20164.6875","20250","-4.227","-4.0059","23,000"
"10/03/2019","21900","22700","21137.5","21143.75","-3.3705","-3.1494","33,034"
"10/02/2019","21237.5","22243.75","21237.5","21881.25","5.1667","5.3878","34,915"
"10/01/2019","20100","20918.75","19750","20806.25","2.3993","2.6204","31,089"
"09/30/2019","20675","20784.375","20212.5625","20318.75","-2.6355","-2.4144","16,656"
"09/27/2019","20056.25","21318.0625","20018.75","20868.75","3.6313","3.8524","32,200"
"09/26/2019","20000","20593.75","19956.875","20137.5","1.0982","1.3193","20,240"
"09/25/2019","20675","21187.5","19756.25","19918.75","-3.8612","-3.6401","23,848"
"09/24/2019","19662.5","20981.3125","19537.5","20718.75","3.9511","4.1722","37,899"
"09/23/2019","19993.75","20175","19750","19931.25","0.0628","0.2839","16,081"
"09/20/2019","19250","20143.75","19200","19918.75","3.0058","3.2269","20,439"
"09/19/2019","19318.75","19443.75","18975","19337.5","-0.4184","-0.1973","18,822"
"09/18/2019","19512.5","20147.6875","19393.75","19418.75","0.0966","0.3178","21,607"
"09/17/2019","19668.75","19787.5","19381.25","19400","-1.3664","-1.1453","17,169"
"09/16/2019","19775","19837.5","19550","19668.75","1.418","1.6391","23,637"
"09/13/2019","19262.5","19481.25","19150","19393.75","1.1079","1.329","16,807"
"09/12/2019","19075","19275","18750","19181.25","-1.3183","-1.0972","24,390"
"09/11/2019","19887.5","20012.5","19400","19437.5","-2.6909","-2.4698","20,307"
"09/10/2019","20131.25","20527.25","19968.75","19975","0.852","1.0731","24,149"
"09/09/2019","19500","20112.5","19481.25","19806.25","0.6991","0.9202","18,712"
"09/06/2019","19531.25","19812.5","19512.5","19668.75","0.2549","0.476","20,041"
"09/05/2019","20087.5","20118.75","19450","19618.75","-5.5087","-5.2876","31,163"
"09/04/2019","21087.5","21243.75","20706.25","20762.5","-4.1823","-3.9612","20,928"
"09/03/2019","21493.75","21906.25","21175","21668.75","2.9089","3.13","25,268"
"08/30/2019","20587.5","21425","20575","21056.25","0.6874","0.9085","25,854"
"08/29/2019","21100.625","21356.25","20731.25","20912.5","-4.6724","-4.4513","25,496"
"08/28/2019","22362.5","22687.5","21806.25","21937.5","-0.8755","-0.6544","22,519"
"08/27/2019","21550","22400","21431.25","22131.25","0.5395","0.7606","29,820"
"08/26/2019","22262.5","22662.5","21987.5","22012.5","-4.1111","-3.89","27,849"
"08/23/2019","21468.75","23206.25","20900","22956.25","9.153","9.3742","53,923"
"08/22/2019","20725","21518.75","20568.75","21031.25","1.0207","1.2418","24,761"
"08/21/2019","20812.5","21043.75","20625","20818.75","-2.6023","-2.3812","19,140"
"08/20/2019","21062.5","21393.75","20837.5","21375","1.9982","2.2193","18,264"
"08/19/2019","20993.75","21231.25","20762.5","20956.25","-4.5001","-4.279","18,876"
"08/16/2019","22462.5","22462.5","21768.75","21943.75","-4.7218","-4.5007","22,462"
"08/15/2019","22825","23556.25","22643.75","23031.25","0.3267","0.5478","30,900"
"08/14/2019","22075","23062.5","21875","22956.25","9.0558","9.2769","51,883"
"08/13/2019","22575","22668.75","20592.1875","21050","-6.5742","-6.3531","43,078"
"08/12/2019","22187.5","22837.5","21987.5","22531.25","3.4137","3.6348","36,573"
"08/09/2019","21500","22279.8125","21275","21787.5","2.8319","3.053","37,486"
"08/08/2019","22325","22550","21163.25","21187.5","-6.6887","-6.4676","30,183"
"08/07/2019","23762.5","24293.75","22556.3125","22706.25","-1.304","-1.0829","51,662"
"08/06/2019","23362.5","23900","22800","23006.25","-4.2653","-4.0442","41,719"
"08/05/2019","23068.75","24556.25","23068.75","24031.25","10.552","10.7731","63,370"
"08/02/2019","21250","22087.5","21175","21737.5","4.633","4.8541","51,937"
"08/01/2019","20368.75","21093.75","19243.75","20775","1.5272","1.7483","65,494"
"07/31/2019","19500","21018.75","19462.5","20462.5","4.168","4.3891","36,553"
"07/30/2019","19837.5","19881.25","19425","19643.75","1.3217","1.5428","15,124"
"07/29/2019","19243.75","19756.25","19237.5","19387.5","0.9437","1.1648","19,225"
"07/26/2019","19437.5","19458.375","19118.75","19206.25","-2.9987","-2.7776","18,363"
"07/25/2019","19443.75","19912.5","19443.75","19800","2.8571","3.0782","23,495"
"07/24/2019","19887.5","19893.75","19250","19250","-2.129","-1.9079","19,101"
"07/23/2019","19718.75","20125","19662.5","19668.75","-1.8709","-1.6498","18,087"
"07/22/2019","20381.25","20391.5625","19918.75","20043.75","-2.4041","-2.183","19,473"
"07/19/2019","19662.5","20597","19656.25","20537.5","2.3676","2.5887","21,921"
"07/18/2019","20443.75","20637.5","19975","20062.5","-0.3724","-0.1513","24,070"
"07/17/2019","19837.5","20143.75","19750","20137.5","1.4484","1.6695","16,537"
"07/16/2019","19631.25","20031.25","19568.75","19850","1.5345","1.7556","13,979"
"07/15/2019","19587.5","19762.5","19531.25","19550","-0.9186","-0.6975","10,397"
"07/12/2019","20012.5","20068.75","19725","19731.25","-1.6511","-1.43","12,359"
"07/11/2019","19925","20262.5","19787.5","20062.5","0.2498","0.4709","18,279"
"07/10/2019","20262.5","20368.75","19840.625","20012.5","-2.9109","-2.6898","22,839"
"07/09/2019","21243.75","21293.75","20550","20612.5","-1.5816","-1.3605","13,707"
"07/08/2019","20900","21185.625","20881.25","20943.75","2.1646","2.3857","15,840"
"07/05/2019","20787.5","21031.25","20393.75","20500","0.5826","0.8037","20,570"
"07/03/2019","20693.75","20750","20375","20381.25","-2.1896","-1.9685","12,470"
"07/02/2019","21112.5","21281.25","20831.25","20837.5","-1.1855","-0.9644","14,457"
"07/01/2019","20706.25","21381.25","20618.75","21087.5","-4.0114","-3.7903","21,838"
"06/28/2019","21875","22193.75","21808.625","21968.75","-0.3402","-0.1191","15,813"
"06/27/2019","22043.75","22212.5","21875.625","22043.75","-1.0659","-0.8448","16,961"
"06/26/2019","22118.75","22381.25","21712.5","22281.25","-1.2739","-1.0528","19,654"
"06/25/2019","21525","22681.25","21493.75","22568.75","4.3039","4.525","32,525"
"06/24/2019","21518.75","21662.5","21437.5","21637.5","0.1446","0.3657","10,016"
"06/21/2019","21618.75","21760.25","21218.75","21606.25","0.3483","0.5694","18,232"
"06/20/2019","21212.5","22017.3125","21196.875","21531.25","-2.6561","-2.435","19,866"
"06/19/2019","22262.5","22681.25","21975","22118.75","-1.2004","-0.9793","17,804"
"06/18/2019","22562.5","22743.75","21875","22387.5","-4.2246","-4.0035","26,618"
"06/17/2019","23681.25","23737.5","23187.5","23375","-1.8888","-1.6677","14,011"
"06/14/2019","23893.75","24087.5","23637.5","23825","1.4099","1.6311","14,086"
"06/13/2019","23631.25","23768.75","23331.25","23493.75","-1.6998","-1.4787","17,136"
"06/12/2019","23706.25","24037.5","23562.5","23900","1.7563","1.9774","17,539"
"06/11/2019","22868.75","23750","22725","23487.5","-0.503","-0.2819","22,612"
"06/10/2019","23950","23965.625","22900","23606.25","-3.5003","-3.2792","21,039"
"06/07/2019","25550","25631.25","24125","24462.5","-5.6867","-5.4656","24,393"
"06/06/2019","26456.25","26787.5","25749.625","25937.5","-2.33","-2.1089","20,544"
"06/05/2019","26387.5","27412.5","26356.25","26556.25","-2.2769","-2.0558","22,670"
"06/04/2019","28668.75","28987.5","27118.75","27175","-8.0567","-7.8356","24,734"
"06/03/2019","28018.75","30050","27806.25","29556.25","6.4131","6.6342","33,086"
"05/31/2019","27450","27821","27187.5","27775","4.7866","5.0077","23,288"
"05/30/2019","26625","26968.75","26287.5","26506.25","-1.2343","-1.0132","18,206"
"05/29/2019","26659.375","27256.25","26409.375","26837.5","2.4332","2.6543","28,918"
"05/28/2019","25656.25","26200","25231.25","26200","1.256","1.4771","21,163"
"05/24/2019","25381.25","25968.75","25146.875","25875","0.2907","0.5118","24,703"
"05/23/2019","25525","26300","25500","25800","4.5593","4.7804","4,000"
"05/22/2019","24800","24800","24250","24675","1.127","1.3482","11,007"
"05/21/2019","24475","24725","24125","24400","-2.8856","-2.6645","11,813"
"05/20/2019","24900","25375","24625","25125","5.0157","5.2368","17,064"
"05/17/2019","23875","23975","22950","23925","3.125","3.3461","19,831"
"05/16/2019","23875","23975","22725","23200","-3.0303","-2.8092","14,721"
"05/15/2019","25450","25475","23700","23925","-4.1082","-3.8871","19,304"
"05/14/2019","25375","25675","24475","24950","-3.2946","-3.0735","19,387"
"05/13/2019","25125","25988.5","24775","25800","10.3743","10.5954","27,461"
"05/10/2019","23700","24875","23000","23375","-0.1068","0.1143","23,244"
"05/09/2019","23800","24425","23175","23400","1.6287","1.8498","21,793"
"05/08/2019","23050","23325","22500","23025","0.7659","0.987","16,229"
"05/07/2019","22300","23450","22025","22850","5.9096","6.1307","22,953"
"05/06/2019","22525","22650","21500","21575","1.7689","1.99","14,417"
"05/03/2019","21725","21846","21150","21200","-4.7191","-4.498","9,152"
"05/02/2019","22000","22700","21650","22250","1.1364","1.3575","13,331"
"05/01/2019","21300","22025","21125","22000","1.1494","1.3705","10,995"
"04/30/2019","21750","22187.5","21625","21750","2.3529","2.574","7,906"
"04/29/2019","21350","21475","21150","21250","-0.5848","-0.3637","5,327"
"04/26/2019","21525","22064","21350","21375","-0.3497","-0.1285","7,471"
"04/25/2019","21175","21775","21150","21450","-0.9238","-0.7027","9,648"
"04/24/2019","21400","21700","21325","21650","0.9324","1.1535","6,444"
"04/23/2019","22125","22225","21375","21450","-3.8117","-3.5906","8,621"
"04/22/2019","22775","22825","22275","22300","-0.8889","-0.6678","4,353"
"04/18/2019","22475","22900","22450","22500","-0.2217","-0.0006","5,483"
"04/17/2019","22375","22762.5","22275","22550","-0.9879","-0.7668","7,082"
"04/16/2019","22775","23000","22625","22775","-1.0858","-0.8647","6,050"
"04/15/2019","23050","23475","22925","23025","0.1087","0.3298","6,060"
"04/12/2019","23000","23306.25","22975","23000","-1.3934","-1.1723","6,762"
"04/11/2019","23075","23450","23025","23325","0.8649","1.086","5,756"
"04/10/2019","23425","23500","23125","23125","-1.5957","-1.3746","6,958"
"04/09/2019","23500","23674.75","23275","23500","1.0753","1.2964","9,020"
"04/08/2019","23575","23846.25","23200","23250","-0.7471","-0.526","8,256"
"04/05/2019","23575","23675","23400","23425","-1.5756","-1.3545","6,163"
"04/04/2019","23775","24225","23500","23800","0.2105","0.4316","8,971"
"04/03/2019","23750","24000","23300","23750","-1.6563","-1.4352","12,517"
"04/02/2019","24375","24550","24100","24150","-1.227","-1.0059","8,731"
"04/01/2019","24675","24975","24350","24450","-3.8348","-3.6137","13,852"
"03/29/2019","25475","25900","25375","25425","-2.2115","-1.9904","12,820"
"03/28/2019","26025","26500","25725","26000","-0.6686","-0.4475","13,142"
"03/27/2019","25575","26750","25400","26175","1.9474","2.1685","20,977"
"03/26/2019","25450","26075","24975","25675","-1.3449","-1.1238","15,753"
"03/25/2019","26225","26600","25775","26025","0.4826","0.7037","25,797"
"03/22/2019","24600","25975","24420","25900","6.6941","6.9152","23,328"
"03/21/2019","25725","25725","24175","24275","-4.6169","-4.3958","17,692"
"03/20/2019","25775","26125","25000","25450","-1.5474","-1.3263","16,951"
"03/19/2019","25800","26174.75","25400","25850","-0.8629","-0.6418","11,868"
"03/18/2019","26300","26475","25850","26075","-1.0436","-0.8225","7,449"
"03/15/2019","26675","26767","26025","26350","-2.317","-2.0959","12,309"
"03/14/2019","26825","27050","26725","26975","0.2788","0.4999","7,699"
"03/13/2019","27050","27175","26425","26900","-2.0036","-1.7825","11,996"
"03/12/2019","27700","27925","27250","27450","-1.701","-1.4799","11,506"
"03/11/2019","29425","29450","27875","27925","-6.1345","-5.9133","17,983"
"03/08/2019","30650","30750","29727.5","29750","0.3373","0.5584","16,979"
"03/07/2019","28800","29950","28750.25","29650","3.9439","4.165","16,833"
"03/06/2019","28025","28700","28000","28525","1.6028","1.824","13,090"
"03/05/2019","28100","28525","27825","28075","-0.1778","0.0433","10,558"
"03/04/2019","27675","29075","27475","28125","0","0.2211","16,226"
"03/01/2019","28125","28750","28025","28125","-2.1739","-1.9528","9,208"
"02/28/2019","28800","28975","28425","28750","0.7005","0.9216","6,276"
"02/27/2019","28850","29425","28425","28550","0.3515","0.5726","8,668"
"02/26/2019","28800","28900","28175","28450","-0.2629","-0.0418","7,779"
"02/25/2019","28175","28600","27975","28525","-1.1265","-0.9054","8,713"
"02/22/2019","29300","29350","28775","28850","-2.2034","-1.9823","8,785"
"02/21/2019","29425","29975","29175","29500","1.2007","1.4218","10,925"
"02/20/2019","29100","29650","28750","29150","0","0.2211","8,487"
"02/19/2019","29575","29600","28875","29150","-0.5968","-0.3757","5,107"
"02/15/2019","29000","29725","29000","29325","-1.0961","-0.875","8,662"
"02/14/2019","30125","30400","29350","29650","-0.5034","-0.2823","12,003"
"02/13/2019","29425","29850","29150","29800","-0.0838","0.1373","8,883"
"02/12/2019","30525","30675","29675","29825","-4.3304","-4.1093","11,177"
"02/11/2019","30775","31425","30525","31175","0.3218","0.5429","6,940"
"02/08/2019","32125","32200","31075","31075","-0.56","-0.3389","13,171"
"02/07/2019","30875","31950","30625","31250","4.0799","4.301","17,786"
"02/06/2019","29775","30450","29600","30025","0.755","0.9761","9,379"
"02/05/2019","30475","30500","29675","29800","-2.6939","-2.4728","9,599"
"02/04/2019","31700","31825","30600","30625","-3.6192","-3.3981","7,581"
"02/01/2019","31800","32000","31100","31775","1.4366","1.6577","10,828"
"01/31/2019","32250","32350","30875","31325","-4.497","-4.2758","14,409"
"01/30/2019","34275","34650","32425","32800","-7.6056","-7.3845","14,180"
"01/29/2019","34475","35875","34425","35500","2.8986","3.1197","9,285"
"01/28/2019","34575","35325","34500","34500","3.7594","3.9805","12,976"
"01/25/2019","33675","34050","32975","33250","-3.6232","-3.4021","11,560"
"01/24/2019","34875","35250","34375","34500","-1.8492","-1.6281","9,495"
"01/23/2019","34725","36375","34275","35150","-0.2129","0.0082","14,218"
"01/22/2019","34025","36025","33975","35225","5.7808","6.0019","14,804"
"01/18/2019","33550","34200","32825","33300","-2.8446","-2.6235","15,860"
"01/17/2019","35450","35649.75","33825","34275","-2.2111","-1.99","12,553"
"01/16/2019","34925","35150","34175","35050","-0.1425","0.0787","12,045"
"01/15/2019","36800","36825","34925","35100","-5.835","-5.6139","15,953"
"01/14/2019","37250","37725","36775","37275","2.8276","3.0487","10,255"
"01/11/2019","36500","36899.75","36150","36250","1.1158","1.3369","9,545"
"01/10/2019","37050","37625","35825","35850","-1.0352","-0.8141","17,055"
"01/09/2019","36675","37125","35675","36225","-2.2267","-2.0056","18,602"
"01/08/2019","37050","38750","36650","37050","-2.8197","-2.5986","17,834"
"01/07/2019","39175","39575","37500","38125","-3.1746","-2.9535","12,604"
"01/04/2019","43200","43625","38825","39375","-13.1274","-12.9063","24,882"
"01/03/2019","43100","45600","42600","45325","9.8788","10.0999","23,511"
"01/02/2019","44475","44572.5","40575","41250","-1.5513","-1.3302","17,451"
"12/31/2018","41550","43075","41175","41900","-2.16","-1.9388","15,318"
"12/28/2018","42000","43900","40650","42825","0.2927","0.5138","22,623"
"12/27/2018","44950","47825","42675","42700","-1.4994","-1.2783","18,739"
"12/26/2018","51400","52500","43250","43350","-18.7822","-18.5611","27,905"
"12/24/2018","50775","53425","48875","53375","7.2864","7.5075","18,068"
"12/21/2018","44800","50375","43850","49750","9.9448","10.1659","30,254"
"12/20/2018","43875","47025","42450","45250","4.0828","4.3039","30,030"
"12/19/2018","40725","44425","38775","43475","7.3457","7.5668","25,151"
"12/18/2018","40300","41600","39300","40500","-1.9964","-1.7753","16,652"
"12/17/2018","39125","42175","38225","41325","6.9903","7.2114","20,542"
"12/14/2018","37250","38900","36850","38625","7.3662","7.5873","16,006"
"12/13/2018","35375","36700","34875","35975","-0.0694","0.1517","13,588"
