"Date","Open","High","Low","Close","% Change","% Change vs Average","Volume"
"02/28/2020","8.5512","9.6788","8.4375","9.625","1.5563","1.3494","495,348,160"
"02/27/2020","10.2875","10.8012","9.4475","9.4775","-14.9523","-15.1592","425,116,400"
"02/26/2020","11.16","11.7163","10.8938","11.1438","1.3759","1.169","340,538,400"
"02/25/2020","12.2413","12.3637","10.8675","10.9925","-8.0895","-8.2964","300,793,440"
"02/24/2020","12.035","12.4475","11.7037","11.96","-11.5221","-11.729","269,674,080"
"02/21/2020","14.1325","14.1975","13.3413","13.5175","-5.7193","-5.9262","207,412,480"
"02/20/2020","14.6625","14.7475","13.7988","14.3375","-2.846","-3.0529","227,657,760"
"02/19/2020","14.6013","14.85","14.5494","14.7575","2.8935","2.6866","105,627,200"
"02/18/2020","14.115","14.429","14.0738","14.3425","0.1746","-0.0323","131,135,520"
"02/14/2020","14.2775","14.3737","14.135","14.3175","0.6768","0.4699","113,969,760"
"02/13/2020","13.9738","14.3875","13.9225","14.2212","-0.3853","-0.5922","155,282,320"
"02/12/2020","14.1113","14.2937","14.0125","14.2762","2.929","2.7221","121,607,760"
"02/11/2020","14.0875","14.2338","13.76","13.87","0.0722","-0.1348","193,770,240"
"02/10/2020","13.2475","13.8637","13.2375","13.86","3.6068","3.3999","123,249,040"
"02/07/2020","13.3725","13.6013","13.265","13.3775","-1.2913","-1.4982","154,051,840"
"02/06/2020","13.3138","13.5675","13.1762","13.5525","2.4376","2.2307","113,133,120"
"02/05/2020","13.57","13.5725","12.9863","13.23","1.1565","0.9495","174,611,920"
"02/04/2020","12.75","13.1563","12.6275","13.0787","6.8307","6.6238","140,249,200"
"02/03/2020","11.8887","12.3325","11.8663","12.2425","4.5921","4.3851","174,185,040"
"01/31/2020","12.46","12.4688","11.5931","11.705","-4.9147","-5.1216","220,384,000"
"01/30/2020","11.95","12.325","11.8313","12.31","1.1296","0.9227","200,249,360"
"01/29/2020","12.3281","12.37","12.0225","12.1725","0.3607","0.1538","138,571,120"
"01/28/2020","11.8313","12.2088","11.7475","12.1288","4.6484","4.4415","171,862,080"
"01/27/2020","11.5313","11.7931","11.2725","11.59","-6.1823","-6.3893","198,626,160"
"01/24/2020","12.8625","12.9012","12.1888","12.3537","-2.5922","-2.7991","239,374,480"
"01/23/2020","12.5412","12.6988","12.3712","12.6825","0.9251","0.7182","143,588,560"
"01/22/2020","12.6538","12.7863","12.5225","12.5663","0.681","0.4741","136,148,560"
"01/21/2020","12.3788","12.5638","12.37","12.4812","-0.0501","-0.257","138,882,080"
"01/17/2020","12.4637","12.5172","12.2825","12.4875","1.4934","1.2865","144,402,560"
"01/16/2020","12.1387","12.3112","12.0663","12.3038","2.7882","2.5813","121,100,560"
"01/15/2020","11.9725","12.1412","11.8525","11.97","0.0627","-0.1442","133,002,880"
"01/14/2020","12.0725","12.1438","11.9025","11.9625","-1.167","-1.3739","146,718,960"
"01/13/2020","11.8413","12.11","11.7888","12.1037","3.4951","3.2882","117,286,640"
"01/10/2020","11.9238","11.9337","11.6412","11.695","-0.8163","-1.0232","137,755,840"
"01/09/2020","11.7788","11.8575","11.59","11.7912","2.5215","2.3145","146,381,760"
"01/08/2020","11.245","11.66","11.1913","11.5013","2.3015","2.0946","160,250,640"
"01/07/2020","11.2675","11.3475","11.145","11.2425","-0.1222","-0.3291","115,060,240"
"01/06/2020","10.7837","11.26","10.7438","11.2562","1.9011","1.6942","128,774,240"
"01/03/2020","10.9113","11.25","10.905","11.0463","-2.7191","-2.926","145,320,240"
"01/02/2020","11.0887","11.355","11.0275","11.355","4.9567","4.7498","131,433,920"
"12/31/2019","10.6625","10.845","10.6075","10.8187","0.5694","0.3624","84,425,920"
"12/30/2019","10.9663","10.9825","10.6","10.7575","-1.9929","-2.1999","113,138,720"
"12/27/2019","11.1263","11.1325","10.8938","10.9763","-0.2952","-0.5021","99,870,080"
"12/26/2019","10.7788","11.0137","10.7781","11.0087","2.5979","2.3909","64,775,352"
"12/24/2019","10.7438","10.7587","10.6563","10.73","0.0933","-0.1136","39,898,728"
"12/23/2019","10.7525","10.7726","10.6962","10.72","0.74","0.5331","72,555,016"
"12/20/2019","10.6538","10.69","10.575","10.6412","1.1886","0.9817","99,682,400"
"12/19/2019","10.3325","10.5225","10.3325","10.5162","2.0376","1.8307","83,550,800"
"12/18/2019","10.3306","10.41","10.2925","10.3063","0.231","0.0241","71,709,848"
"12/17/2019","10.3212","10.3488","10.25","10.2825","0.1339","-0.073","84,683,600"
"12/16/2019","10.1775","10.3212","10.17","10.2688","2.8675","2.6606","99,907,200"
"12/13/2019","9.87","10.09","9.8075","9.9825","0.897","0.6901","161,067,760"
"12/12/2019","9.6412","10","9.6025","9.8938","2.2874","2.0805","184,038,400"
"12/11/2019","9.585","9.7037","9.545","9.6725","1.5086","1.3017","91,367,360"
"12/10/2019","9.5563","9.66","9.46","9.5288","-0.2225","-0.4294","112,386,240"
"12/09/2019","9.6363","9.7662","9.5394","9.55","-1.2282","-1.4351","78,243,488"
"12/06/2019","9.585","9.7025","9.5675","9.6687","3.0921","2.8852","93,027,360"
"12/05/2019","9.4275","9.4288","9.2469","9.3788","0.5225","0.3156","89,708,640"
"12/04/2019","9.3362","9.3968","9.2925","9.33","1.482","1.2751","88,222,720"
"12/03/2019","9.0375","9.2037","8.8887","9.1937","-2.2461","-2.4531","157,142,160"
"12/02/2019","9.7175","9.7238","9.2538","9.405","-3.2158","-3.4228","152,688,880"
"11/29/2019","9.7762","9.8212","9.7","9.7175","-1.3327","-1.5396","53,796,104"
"11/27/2019","9.7225","9.8525","9.69","9.8488","2.0199","1.813","82,564,560"
"11/26/2019","9.6137","9.6893","9.575","9.6538","0.5992","0.3923","84,063,120"
"11/25/2019","9.39","9.6025","9.3875","9.5962","3.4636","3.2567","80,841,280"
"11/22/2019","9.32","9.3387","9.1212","9.275","0.2703","0.0633","83,668,320"
"11/21/2019","9.29","9.3063","9.1687","9.25","-0.7777","-0.9846","90,659,360"
"11/20/2019","9.4187","9.5038","9.1025","9.3225","-1.7521","-1.959","151,227,200"
"11/19/2019","9.5587","9.5587","9.3863","9.4887","0.4101","0.2031","112,418,480"
"11/18/2019","9.3887","9.4975","9.2725","9.45","0.5185","0.3116","96,991,120"
"11/15/2019","9.3887","9.4175","9.3075","9.4012","1.883","1.676","90,647,360"
"11/14/2019","9.1487","9.2462","9.0638","9.2275","-0.0271","-0.234","108,000,320"
"11/13/2019","9.1538","9.2788","9.1325","9.23","-0.1487","-0.3557","112,740,480"
"11/12/2019","9.19","9.34","9.15","9.2438","0.818","0.6111","128,691,680"
"11/11/2019","9.0712","9.1825","9.031","9.1687","-0.4209","-0.6278","76,272,376"
"11/08/2019","9.0463","9.2112","8.9787","9.2075","1.1813","0.9744","81,637,440"
"11/07/2019","9.1512","9.275","9.0213","9.1","1.0129","0.806","125,718,960"
"11/06/2019","9.0437","9.0479","8.8812","9.0087","-0.6342","-0.8411","115,329,440"
"11/05/2019","9.0962","9.1225","8.9863","9.0663","0.1242","-0.0827","103,230,000"
"11/04/2019","9.0762","9.1212","9.015","9.055","1.7845","1.5775","99,926,720"
"11/01/2019","8.7762","8.8987","8.7356","8.8963","2.7132","2.5063","115,052,800"
"10/31/2019","8.7212","8.74","8.5137","8.6613","0.0722","-0.1347","123,296,240"
"10/30/2019","8.58","8.6975","8.4337","8.655","1.406","1.1991","118,984,640"
"10/29/2019","8.6937","8.7312","8.5288","8.535","-2.3036","-2.5105","107,028,320"
"10/28/2019","8.6075","8.7713","8.6075","8.7363","3.0522","2.8453","111,595,680"
"10/25/2019","8.1613","8.4987","8.1563","8.4775","2.2772","2.0703","129,177,440"
"10/24/2019","8.2338","8.3044","8.1206","8.2888","2.87","2.6631","124,615,360"
"10/23/2019","7.9638","8.0635","7.925","8.0575","0.4676","0.2607","98,701,760"
"10/22/2019","8.295","8.3413","8.0094","8.02","-2.3143","-2.5212","126,637,200"
"10/21/2019","8.1286","8.2275","8.0538","8.21","2.641","2.4341","94,676,640"
"10/18/2019","8.2025","8.2538","7.8738","7.9988","-2.8689","-3.0758","154,572,240"
"10/17/2019","8.32","8.3575","8.1425","8.235","0.6878","0.4808","122,217,280"
"10/16/2019","8.1526","8.2387","8.0988","8.1788","-0.7433","-0.9502","118,639,120"
"10/15/2019","8.01","8.2937","7.9962","8.24","3.7947","3.5878","141,793,040"
"10/14/2019","7.9063","8.0137","7.8825","7.9387","0.1103","-0.0966","92,828,320"
"10/11/2019","7.9025","8.125","7.8925","7.93","3.7449","3.538","223,434,560"
"10/10/2019","7.4813","7.7337","7.46","7.6437","2.1892","1.9822","180,159,600"
"10/09/2019","7.45","7.5762","7.3825","7.48","3.0303","2.8234","156,942,400"
"10/08/2019","7.455","7.56","7.25","7.26","-4.5522","-4.7591","236,775,920"
"10/07/2019","7.6075","7.7912","7.5671","7.6063","-0.928","-1.135","163,187,280"
"10/04/2019","7.4638","7.71","7.4488","7.6775","4.2077","4.0007","170,850,640"
"10/03/2019","7.1275","7.3707","6.8637","7.3675","3.2948","3.0879","241,432,000"
"10/02/2019","7.3662","7.3662","7.0025","7.1325","-5.1214","-5.3283","272,048,160"
"10/01/2019","7.79","7.9188","7.4775","7.5175","-2.4177","-2.6246","159,715,120"
"09/30/2019","7.575","7.74","7.535","7.7038","2.6653","2.4584","118,849,600"
"09/27/2019","7.8187","7.8316","7.3331","7.5038","-3.6282","-3.8351","188,658,880"
"09/26/2019","7.8412","7.8575","7.6075","7.7862","-1.0013","-1.2082","137,225,280"
"09/25/2019","7.595","7.93","7.4037","7.865","3.1983","2.9914","153,711,360"
"09/24/2019","8.0437","8.0925","7.5175","7.6212","-3.954","-4.1609","205,767,760"
"09/23/2019","7.91","8.005","7.8375","7.935","0.0946","-0.1123","91,800,480"
"09/20/2019","8.22","8.2438","7.8425","7.9275","-3.146","-3.3529","124,387,440"
"09/19/2019","8.1906","8.3367","8.1375","8.185","0.4449","0.2379","133,304,560"
"09/18/2019","8.1075","8.1587","7.8438","8.1487","-0.0613","-0.2682","142,741,200"
"09/17/2019","8.045","8.1613","7.9975","8.1538","1.3203","1.1134","91,343,760"
"09/16/2019","7.9988","8.0969","7.975","8.0475","-1.3787","-1.5856","97,123,680"
"09/13/2019","8.2125","8.2675","8.125","8.16","-1.0609","-1.2678","107,610,160"
"09/12/2019","8.2975","8.435","8.2112","8.2475","1.2429","1.036","139,930,960"
"09/11/2019","7.9688","8.1613","7.9162","8.1463","2.6946","2.4877","111,400,640"
"09/10/2019","7.8675","7.935","7.71","7.9325","-0.8283","-1.0352","136,765,600"
"09/09/2019","8.1212","8.1337","7.8712","7.9988","-0.6366","-0.8436","112,312,880"
"09/06/2019","8.1062","8.12","7.995","8.05","-0.2787","-0.4856","115,038,400"
"09/05/2019","7.9025","8.1387","7.8905","8.0725","5.5229","5.316","127,101,680"
"09/04/2019","7.5475","7.6712","7.49","7.65","4.2057","3.9988","100,864,080"
"09/03/2019","7.4112","7.5225","7.2639","7.3412","-2.9096","-3.1165","129,223,600"
"08/30/2019","7.7399","7.7417","7.4325","7.5613","-0.7058","-0.9128","136,254,320"
"08/29/2019","7.5525","7.6789","7.4675","7.615","4.5478","4.3409","142,078,560"
"08/28/2019","7.1387","7.3213","7.0317","7.2838","1.0054","0.7985","128,061,840"
"08/27/2019","7.4063","7.445","7.125","7.2112","-0.603","-0.81","155,128,240"
"08/26/2019","7.1863","7.2575","7.0575","7.255","4.0516","3.8447","146,891,920"
"08/23/2019","7.5163","7.725","6.885","6.9725","-9.1531","-9.36","302,813,520"
"08/22/2019","7.795","7.8489","7.4912","7.675","-0.9677","-1.1747","153,231,440"
"08/21/2019","7.7538","7.824","7.6716","7.75","2.5471","2.3402","101,961,520"
"08/20/2019","7.6762","7.7562","7.5512","7.5575","-2.0573","-2.2643","125,672,880"
"08/19/2019","7.6837","7.78","7.6212","7.7162","4.6803","4.4734","120,362,640"
"08/16/2019","7.2225","7.436","7.2225","7.3712","4.6124","4.4055","164,896,240"
"08/15/2019","7.1125","7.1644","6.8838","7.0462","-0.424","-0.6309","210,845,920"
"08/14/2019","7.3937","7.4675","7.0325","7.0762","-8.9579","-9.1648","304,930,640"
"08/13/2019","7.28","7.9238","7.2496","7.7725","6.5638","6.3569","240,456,000"
"08/12/2019","7.41","7.4787","7.19","7.2938","-3.346","-3.553","213,311,520"
"08/09/2019","7.6575","7.74","7.3712","7.5462","-2.9577","-3.1646","221,366,800"
"08/08/2019","7.405","7.7787","7.3362","7.7763","6.6153","6.4083","219,055,680"
"08/07/2019","6.9512","7.3288","6.7875","7.2938","1.4606","1.2537","307,908,960"
"08/06/2019","7.09","7.2475","6.9375","7.1887","4.1093","3.9024","213,540,560"
"08/05/2019","7.2425","7.2425","6.71","6.905","-10.499","-10.7059","302,485,200"
"08/02/2019","7.9","7.9287","7.5751","7.715","-4.5764","-4.7833","246,920,080"
"08/01/2019","8.245","8.7","7.955","8.085","-1.4024","-1.6094","298,384,480"
"07/31/2019","8.6288","8.6438","7.9625","8.2","-4.2196","-4.4265","196,340,560"
"07/30/2019","8.4775","8.66","8.4575","8.5612","-1.3397","-1.5466","111,503,680"
"07/29/2019","8.745","8.745","8.5087","8.6775","-0.9276","-1.1346","113,275,520"
"07/26/2019","8.6625","8.7988","8.6525","8.7587","2.9684","2.7615","111,478,400"
"07/25/2019","8.6675","8.6687","8.455","8.5062","-2.8551","-3.062","150,074,880"
"07/24/2019","8.48","8.7562","8.475","8.7562","2.1286","1.9217","109,244,880"
"07/23/2019","8.5512","8.5775","8.3801","8.5738","1.9319","1.725","116,049,840"
"07/22/2019","8.28","8.4663","8.2775","8.4113","2.3578","2.1509","95,496,320"
"07/19/2019","8.5875","8.588","8.1962","8.2175","-2.4195","-2.6264","140,779,120"
"07/18/2019","8.2613","8.4572","8.1788","8.4213","0.4323","0.2254","136,268,000"
"07/17/2019","8.515","8.5538","8.38","8.385","-1.4833","-1.6903","92,507,760"
"07/16/2019","8.6062","8.635","8.43","8.5113","-1.4189","-1.6258","111,992,000"
"07/15/2019","8.62","8.6487","8.5512","8.6337","0.8468","0.6399","73,394,280"
"07/12/2019","8.4437","8.5638","8.4219","8.5612","1.6776","1.4706","89,192,480"
"07/11/2019","8.4838","8.5377","8.3387","8.42","-0.2665","-0.4734","127,849,440"
"07/10/2019","8.35","8.5113","8.3","8.4425","2.9573","2.7504","154,109,200"
"07/09/2019","7.9588","8.2275","7.9413","8.2","1.5009","1.2939","88,595,040"
"07/08/2019","8.0988","8.1","7.9775","8.0787","-2.1054","-2.3123","105,787,040"
"07/05/2019","8.1363","8.2988","8.0388","8.2525","-0.6471","-0.854","116,844,880"
"07/03/2019","8.1775","8.3063","8.1575","8.3063","2.215","2.0081","67,127,328"
"07/02/2019","8.02","8.1263","7.955","8.1263","1.2144","1.0075","81,248,560"
"07/01/2019","8.1625","8.1937","7.9238","8.0288","3.9825","3.7756","145,190,160"
"06/28/2019","7.7475","7.7737","7.6387","7.7213","0.4227","0.2158","98,932,960"
"06/27/2019","7.6887","7.7481","7.6313","7.6887","1.0846","0.8777","75,270,040"
"06/26/2019","7.6525","7.7975","7.5751","7.6063","1.2648","1.0578","94,115,520"
"06/25/2019","7.8975","7.91","7.4725","7.5113","-5.1161","-5.323","139,623,360"
"06/24/2019","7.9612","7.9863","7.9015","7.9162","-0.0316","-0.2385","68,938,576"
"06/21/2019","7.9138","8.0675","7.8686","7.9188","-0.4557","-0.6626","104,646,640"
"06/20/2019","8.0612","8.0663","7.7787","7.955","2.7446","2.5377","119,355,040"
"06/19/2019","7.6913","7.795","7.55","7.7425","1.1761","0.9692","136,979,200"
"06/18/2019","7.5938","7.8113","7.5388","7.6525","4.3286","4.1216","141,829,520"
"06/17/2019","7.2488","7.3963","7.23","7.335","1.822","1.615","75,050,328"
"06/14/2019","7.1837","7.2625","7.1238","7.2038","-1.3016","-1.5085","77,144,872"
"06/13/2019","7.2663","7.3537","7.2225","7.2988","1.6362","1.4293","98,559,360"
"06/12/2019","7.2412","7.2875","7.1375","7.1813","-1.694","-1.901","110,176,080"
"06/11/2019","7.5075","7.5462","7.2317","7.305","0.3779","0.171","137,447,200"
"06/10/2019","7.17","7.4775","7.17","7.2775","3.6496","3.4427","183,271,840"
"06/07/2019","6.75","7.1149","6.7275","7.0213","5.7019","5.495","151,548,080"
"06/06/2019","6.525","6.6936","6.4387","6.6425","2.3104","2.1034","100,302,320"
"06/05/2019","6.5362","6.54","6.296","6.4925","2.2039","1.9969","152,317,040"
"06/04/2019","6.05","6.36","5.9889","6.3525","8.1047","7.8977","163,869,200"
"06/03/2019","6.2275","6.275","5.7663","5.8762","-6.3919","-6.5988","241,813,120"
"05/31/2019","6.3587","6.4262","6.2675","6.2775","-4.8143","-5.0212","140,600,720"
"05/30/2019","6.5663","6.6475","6.48","6.595","1.1891","0.9822","136,427,760"
"05/29/2019","6.5613","6.625","6.4075","6.5175","-2.5056","-2.7125","177,921,280"
"05/28/2019","6.8175","6.9262","6.6787","6.685","-1.0729","-1.2798","116,902,960"
"05/24/2019","6.8838","6.95","6.735","6.7575","-0.1478","-0.3547","137,225,760"
"05/23/2019","6.8569","6.86","6.6381","6.7675","-4.7166","-4.9236","207,681,120"
"05/22/2019","7.0725","7.2225","7.07","7.1025","-1.3028","-1.5097","128,912,560"
"05/21/2019","7.1588","7.255","7.0917","7.1963","3.0059","2.799","114,486,960"
"05/20/2019","7.0475","7.1287","6.9058","6.9863","-5.0136","-5.2205","184,368,720"
"05/17/2019","7.3613","7.6675","7.3338","7.355","-3.1121","-3.3191","182,510,160"
"05/16/2019","7.375","7.7275","7.3507","7.5912","3.1245","2.9175","174,026,080"
"05/15/2019","6.9325","7.4237","6.9238","7.3613","4.1563","3.9494","176,160,400"
"05/14/2019","6.9525","7.1975","6.8787","7.0675","3.1375","2.9306","140,191,920"
"05/13/2019","7.06","7.1787","6.7838","6.8525","-10.3369","-10.5439","234,920,880"
"05/10/2019","7.53","7.7538","7.155","7.6425","0.2788","0.0719","227,858,560"
"05/09/2019","7.495","7.6988","7.2838","7.6212","-1.5819","-1.7888","220,417,600"
"05/08/2019","7.7337","7.9238","7.6487","7.7438","-0.88","-1.0869","161,237,840"
"05/07/2019","8.0262","8.1275","7.5805","7.8125","-5.8168","-6.0237","237,529,360"
"05/06/2019","7.9138","8.3275","7.87","8.295","-1.7907","-1.9977","161,715,520"
"05/03/2019","8.2675","8.4688","8.2238","8.4462","4.711","4.5041","108,889,520"
"05/02/2019","8.1687","8.2912","7.906","8.0663","-1.2246","-1.4315","141,288,480"
"05/01/2019","8.415","8.4886","8.1575","8.1662","-1.1499","-1.3569","125,916,320"
"04/30/2019","8.25","8.3012","8.0838","8.2613","-2.2915","-2.4985","126,817,040"
"04/29/2019","8.4075","8.4962","8.3675","8.455","0.5351","0.3282","83,284,720"
"04/26/2019","8.3513","8.4125","8.1375","8.41","0.358","0.1511","110,391,680"
"04/25/2019","8.4712","8.4818","8.2539","8.38","1.1161","0.9092","118,934,240"
"04/24/2019","8.3875","8.4225","8.2837","8.2875","-0.9709","-1.1778","93,529,280"
"04/23/2019","8.1263","8.4","8.0913","8.3688","3.7984","3.5915","104,725,840"
"04/22/2019","7.8937","8.0738","7.875","8.0625","0.8443","0.6374","75,543,224"
"04/18/2019","8.01","8.0137","7.8587","7.995","0.3137","0.1068","91,785,440"
"04/17/2019","8.045","8.0699","7.9013","7.97","0.9979","0.791","113,995,680"
"04/16/2019","7.8937","7.9437","7.8238","7.8913","0.9757","0.7688","94,095,360"
"04/15/2019","7.8087","7.8394","7.6575","7.815","0.08","-0.1269","83,235,840"
"04/12/2019","7.8125","7.825","7.7162","7.8087","1.2316","1.0246","95,082,560"
"04/11/2019","7.8012","7.8037","7.67","7.7138","-0.7559","-0.9628","111,327,760"
"04/10/2019","7.6825","7.7775","7.6531","7.7725","1.6179","1.411","98,719,120"
"04/09/2019","7.655","7.7287","7.6","7.6487","-1.0991","-1.306","103,932,480"
"04/08/2019","7.635","7.7488","7.5451","7.7337","0.7819","0.575","103,219,200"
"04/05/2019","7.6325","7.6875","7.5975","7.6738","1.5046","1.2977","104,453,040"
"04/04/2019","7.5725","7.6599","7.4287","7.56","-0.1486","-0.3555","143,302,240"
"04/03/2019","7.5675","7.7112","7.5012","7.5713","1.7299","1.523","151,335,280"
"04/02/2019","7.3863","7.4647","7.3288","7.4425","1.1038","0.8968","106,395,600"
"04/01/2019","7.2875","7.3875","7.2125","7.3613","3.9358","3.7288","121,959,760"
"03/29/2019","7.0788","7.1024","6.96","7.0825","2.2559","2.049","126,651,440"
"03/28/2019","6.9337","7.0038","6.8037","6.9262","0.6357","0.4287","127,725,360"
"03/27/2019","7.0488","7.0975","6.7313","6.8825","-1.9587","-2.1656","176,507,760"
"03/26/2019","7.0862","7.2104","6.9138","7.02","1.3718","1.1649","175,504,400"
"03/25/2019","6.8825","6.9962","6.7725","6.925","-0.6278","-0.8347","209,968,960"
"03/22/2019","7.3587","7.4188","6.9425","6.9688","-6.5381","-6.7451","267,204,800"
"03/21/2019","7.06","7.4872","7.0563","7.4562","4.6308","4.4238","151,381,680"
"03/20/2019","7.0438","7.2562","6.9488","7.1262","1.1174","0.9105","183,188,320"
"03/19/2019","7.0675","7.16","6.9612","7.0475","1.0032","0.7963","164,076,960"
"03/18/2019","6.9212","7.0425","6.88","6.9775","0.9038","0.6969","148,471,040"
"03/15/2019","6.8262","6.9925","6.8075","6.915","2.4824","2.2755","138,682,960"
"03/14/2019","6.79","6.815","6.7375","6.7475","-0.4426","-0.6496","95,210,800"
"03/13/2019","6.7337","6.8863","6.7075","6.7775","2.1669","1.96","144,646,880"
"03/12/2019","6.5788","6.6837","6.531","6.6338","1.6277","1.4208","151,354,080"
"03/11/2019","6.2162","6.5388","6.2162","6.5275","6.2462","6.0393","127,302,800"
"03/08/2019","5.9675","6.1525","5.945","6.1437","-0.5665","-0.7734","174,188,720"
"03/07/2019","6.36","6.3675","6.1037","6.1787","-3.6452","-3.8521","168,906,960"
"03/06/2019","6.5412","6.5475","6.3825","6.4125","-1.7241","-1.9311","122,861,200"
"03/05/2019","6.5225","6.585","6.4275","6.525","0.2497","0.0427","98,767,840"
"03/04/2019","6.6212","6.6662","6.2938","6.5088","0.0192","-0.1877","212,803,360"
"03/01/2019","6.515","6.5362","6.3775","6.5075","1.9984","1.7915","140,036,320"
"02/28/2019","6.3637","6.4469","6.3254","6.38","-0.6231","-0.83","91,738,880"
"02/27/2019","6.3537","6.4475","6.2237","6.42","-0.3106","-0.5175","115,539,200"
"02/26/2019","6.37","6.5","6.34","6.44","0.3115","0.1046","104,933,280"
"02/25/2019","6.5012","6.5475","6.4075","6.42","1.1024","0.8954","123,521,040"
"02/22/2019","6.2575","6.365","6.2462","6.35","2.1722","1.9652","119,422,640"
"02/21/2019","6.2337","6.2857","6.1162","6.215","-1.1334","-1.3403","128,210,320"
"02/20/2019","6.3063","6.3788","6.1867","6.2862","-0.0795","-0.2864","170,855,680"
"02/19/2019","6.195","6.3487","6.195","6.2912","0.5996","0.3927","103,145,840"
"02/15/2019","6.3137","6.315","6.17","6.2538","1.1934","0.9864","142,172,880"
"02/14/2019","6.0875","6.2438","6.0276","6.18","0.3654","0.1585","152,846,720"
"02/13/2019","6.2325","6.2852","6.14","6.1575","0.2034","-0.0035","126,923,120"
"02/12/2019","6.0163","6.1738","5.9867","6.145","4.3294","4.1225","126,827,600"
"02/11/2019","5.9713","6.0139","5.845","5.89","-0.2329","-0.4398","120,089,680"
"02/08/2019","5.7138","5.9063","5.7","5.9037","0.5107","0.3038","144,545,840"
"02/07/2019","5.9588","6.0038","5.7363","5.8738","-4.0825","-4.2894","209,188,240"
"02/06/2019","6.185","6.2162","6.0402","6.1238","-0.7898","-0.9967","145,152,720"
"02/05/2019","6.0462","6.2","6.0381","6.1725","2.6398","2.4329","128,505,760"
"02/04/2019","5.8087","6.02","5.7925","6.0137","3.663","3.4561","110,381,280"
"02/01/2019","5.7925","5.9275","5.7575","5.8012","-1.2763","-1.4832","141,419,840"
"01/31/2019","5.7275","5.965","5.71","5.8762","4.3971","4.1901","159,439,920"
"01/30/2019","5.4125","5.69","5.3613","5.6288","7.4958","7.2889","174,354,720"
"01/29/2019","5.3987","5.4013","5.1787","5.2363","-2.83","-3.0369","121,118,240"
"01/28/2019","5.3762","5.3887","5.2512","5.3887","-3.6863","-3.8932","139,807,200"
"01/25/2019","5.5325","5.6463","5.4775","5.595","3.5632","3.3562","139,374,080"
"01/24/2019","5.3525","5.4275","5.2925","5.4025","1.766","1.559","127,546,000"
"01/23/2019","5.3688","5.4375","5.127","5.3087","0.0943","-0.1126","165,538,080"
"01/22/2019","5.5012","5.51","5.165","5.3037","-5.5222","-5.7291","181,084,400"
"01/18/2019","5.59","5.7012","5.4813","5.6137","2.7454","2.5384","166,490,000"
"01/17/2019","5.2875","5.5338","5.2575","5.4638","2.3414","2.1345","141,223,680"
"01/16/2019","5.3712","5.4825","5.335","5.3388","0.1407","-0.0662","135,438,240"
"01/15/2019","5.1175","5.365","5.1075","5.3312","5.5432","5.3363","144,584,320"
"01/14/2019","5.0537","5.1175","4.9825","5.0512","-2.603","-2.81","110,601,840"
"01/11/2019","5.155","5.2038","5.1013","5.1863","-1.1908","-1.3977","120,645,920"
"01/10/2019","5.08","5.2538","4.995","5.2488","0.9618","0.7548","174,351,120"
"01/09/2019","5.14","5.2713","5.075","5.1988","2.3628","2.1559","177,144,160"
"01/08/2019","5.0862","5.1387","4.8625","5.0788","2.8868","2.6799","210,713,840"
"01/07/2019","4.8087","5.0187","4.7663","4.9363","3.1879","2.981","212,364,800"
"01/04/2019","4.4437","4.845","4.3958","4.7838","12.791","12.5841","272,358,000"
"01/03/2019","4.4975","4.5517","4.2038","4.2412","-9.6886","-9.8955","329,565,680"
"01/02/2019","4.3475","4.7787","4.3412","4.6963","1.4309","1.224","266,751,680"
"12/31/2018","4.67","4.71","4.5062","4.63","2.2639","2.057","216,753,680"
"12/28/2018","4.625","4.7637","4.4208","4.5275","-0.4124","-0.6193","304,584,000"
"12/27/2018","4.325","4.55","4.015","4.5462","1.4222","1.2153","340,337,360"
"12/26/2018","3.9125","4.4925","3.83","4.4825","17.9993","17.7924","375,592,480"
"12/24/2018","4","4.1612","3.79","3.7988","-7.404","-7.6109","175,600,560"
"12/21/2018","4.5812","4.6762","4.0262","4.1025","-9.6614","-9.8684","367,810,160"
"12/20/2018","4.6837","4.8479","4.3412","4.5412","-4.0159","-4.2228","319,198,640"
"12/19/2018","5.0888","5.3238","4.61","4.7313","-7.2304","-7.4373","306,466,800"
"12/18/2018","5.135","5.2511","4.9713","5.1","1.6696","1.4627","157,181,440"
"12/17/2018","5.3087","5.4363","4.8863","5.0163","-6.4569","-6.6638","199,420,720"
"12/14/2018","5.6113","5.6662","5.3388","5.3625","-7.5431","-7.75","155,647,680"
"12/13/2018","5.9125","5.9863","5.69","5.8","0.0216","-0.1854","162,746,560"
"12/12/2018","5.9025","6.0663","5.7962","5.7988","2.5193","2.3124","168,187,280"
"12/11/2018","5.8662","5.875","5.5113","5.6563","1.0721","0.8652","170,860,960"
"12/10/2018","5.395","5.6694","5.2275","5.5963","3.1329","2.926","175,855,440"
"12/07/2018","5.95","6.0525","5.375","5.4262","-9.788","-9.995","222,680,400"
"12/06/2018","5.5512","6.0275","5.4787","6.015","1.4548","1.2479","195,265,200"
"12/04/2018","6.5687","6.6238","5.8838","5.9287","-10.9964","-11.2034","208,651,760"
"12/03/2018","6.76","6.7875","6.5314","6.6612","5.1292","4.9223","148,748,000"
"11/30/2018","6.23","6.355","6.1413","6.3362","2.0947","1.8877","116,189,280"
