"Date","Open","High","Low","Close","% Change","% Change vs Average","Volume"
"01/04/2023","266.64","267.45","262.53","265.74","0.4764","0.4033","47,754,860"
"01/03/2023","268.65","270.155","262.13","264.48","-0.676","-0.749","42,335,330"
"12/30/2022","263.62","266.41","262.29","266.28","-0.0601","-0.1331","37,858,280"
"12/29/2022","262.96","267.405","262.25","266.44","2.4375","2.3645","45,893,570"
"12/28/2022","263.17","265.47","259.73","260.1","-1.3203","-1.3934","47,139,040"
"12/27/2022","266.74","266.85","263.03","263.58","-1.4138","-1.4869","38,009,010"
"12/23/2022","265.47","268.04","263.53","267.36","0.2249","0.1519","39,373,580"
"12/22/2022","270.38","270.5149","262.455","266.76","-2.4465","-2.5196","60,278,380"
"12/21/2022","270.6","274.78","269.74","273.45","1.4506","1.3776","46,394,690"
"12/20/2022","268.56","271.32","266.95","269.54","-0.0778","-0.1509","51,064,200"
"12/19/2022","273.87","273.96","268.49","269.75","-1.6408","-1.7139","44,167,920"
"12/16/2022","276.2","277.77","272.61","274.25","-0.9534","-1.0265","68,300,350"
"12/15/2022","282.33","283.01","275.67","276.89","-3.3576","-3.4307","60,554,120"
"12/14/2022","288.05","291.41","283.19","286.51","-0.7414","-0.8145","64,984,430"
"12/13/2022","296.65","296.875","285.91","288.65","1.075","1.0019","80,667,680"
"12/12/2022","282.22","285.64","281.16","285.58","1.2551","1.1821","35,732,520"
"12/09/2022","282.81","285.64","281.59","282.04","-0.6377","-0.7107","47,860,490"
"12/08/2022","281.91","284.84","279.79","283.85","1.1835","1.1104","42,594,910"
"12/07/2022","280.47","282.57","278.7801","280.53","-0.4083","-0.4813","45,614,250"
"12/06/2022","287.48","287.62","280.255","281.68","-2.072","-2.1451","53,937,610"
"12/05/2022","290.38","291.68","286.15","287.64","-1.6783","-1.7514","41,482,120"
"12/02/2022","288.54","293.45","288.36","292.55","-0.3983","-0.4714","53,583,170"
"12/01/2022","293.69","295.75","290.88","293.72","0.1227","0.0496","51,547,330"
"11/30/2022","280.84","293.47","279.97","293.36","4.5586","4.4855","74,718,090"
"11/29/2022","282.94","283.35","279.17","280.57","-0.757","-0.83","35,618,880"
"11/28/2022","284.9","286.96","281.76","282.71","-1.4673","-1.5404","38,877,050"
"11/25/2022","287.19","287.91","286.42","286.92","-0.6578","-0.7309","15,498,800"
"11/23/2022","285.97","289.46","285.79","288.82","1.0037","0.9306","46,389,970"
"11/22/2022","282.64","286.11","280.46","285.95","1.4403","1.3672","41,873,440"
"11/21/2022","283.4","284.58","281.04","281.89","-1.0287","-1.1018","40,083,530"
"11/18/2022","287.89","287.99","282.3211","284.82","0.0035","-0.0696","53,588,630"
"11/17/2022","280.88","286.3189","280.72","284.81","-0.2207","-0.2938","55,462,080"
"11/16/2022","287.39","289.4838","284.6","285.44","-1.3649","-1.438","48,859,800"
"11/15/2022","292.21","293.26","285.97","289.39","1.3838","1.3108","73,985,370"
"11/14/2022","285.86","289.215","284.44","285.44","-0.8751","-0.9482","55,080,050"
"11/11/2022","282.56","288.64","281.19","287.96","1.8426","1.7695","66,961,750"
"11/10/2022","276.01","283.05","273.85","282.75","7.3789","7.3058","99,256,690"
"11/09/2022","267.76","268.56","263.03","263.32","-2.3076","-2.3807","64,862,130"
"11/08/2022","269.14","272.85","265.52","269.54","0.7287","0.6557","63,213,790"
"11/07/2022","265.75","268.14","263.57","267.59","1.0994","1.0264","47,333,830"
"11/04/2022","265.53","266.61","259.08","264.68","1.6085","1.5354","78,313,210"
"11/03/2022","263.01","264.5","260.1","260.49","-1.9535","-2.0265","70,038,900"
"11/02/2022","275.08","278.21","265.61","265.68","-3.4277","-3.5008","79,803,140"
"11/01/2022","281.495","282.07","274.74","275.11","-1.0218","-1.0948","45,895,900"
"10/31/2022","278.92","279.76","275.99","277.95","-1.1628","-1.2359","47,741,950"
"10/28/2022","272.23","281.698","272.06","281.22","3.0601","2.987","62,651,310"
"10/27/2022","276.79","278.2795","272.34","272.87","-1.8206","-1.8937","57,760,300"
"10/26/2022","278.46","283.98","277.43","277.93","-2.2096","-2.2827","63,898,250"
"10/25/2022","279.41","284.6","277.9","284.21","2.0686","1.9955","59,014,490"
"10/24/2022","275.69","279.4","271.97","278.45","1.1001","1.0271","63,963,570"
"10/21/2022","267.98","275.969","266.8236","275.42","2.3448","2.2717","77,897,690"
"10/20/2022","269.58","274.84","267.92","269.11","-0.5102","-0.5833","60,605,500"
"10/19/2022","269.93","273.68","268.07","270.49","-0.3647","-0.4377","53,115,410"
"10/18/2022","276.53","277.21","268.74","271.48","0.7908","0.7177","69,781,000"
"10/17/2022","266.84","270.24","266.74","269.35","3.3021","3.2291","64,576,450"
"10/14/2022","271.2","271.81","260.14","260.74","-3.0057","-3.0788","77,244,300"
"10/13/2022","255.16","270.17","254.26","268.82","2.3452","2.2722","112,894,100"
"10/12/2022","263.4","265.36","261.95","262.66","-0.0343","-0.1073","50,580,180"
"10/11/2022","264.7","267.63","261.03","262.75","-1.3738","-1.4469","66,522,510"
"10/10/2022","269.3","269.7","263.64","266.41","-0.9996","-1.0727","60,392,990"
"10/07/2022","275.02","275.15","267.74","269.1","-3.8104","-3.8835","71,354,670"
"10/06/2022","280.96","284.18","279.43","279.76","-0.7873","-0.8604","53,489,410"
"10/05/2022","278.28","283.81","275.42","281.98","-0.0532","-0.1262","55,766,320"
"10/04/2022","278.99","282.85","278.99","282.13","3.1441","3.071","66,696,930"
"10/03/2022","269.07","275.16","267.53","273.53","2.346","2.273","61,267,450"
"09/30/2022","271.03","275.19","267.1","267.26","-1.6957","-1.7687","78,482,380"
"09/29/2022","275.86","276.25","268.84","271.87","-2.8828","-2.9558","81,215,960"
"09/28/2022","274.46","281.25","272.945","279.94","1.9892","1.9161","79,652,140"
"09/27/2022","277.81","280.21","272.11","274.48","0.0401","-0.033","69,780,120"
"09/26/2022","275.03","279.49","273.56","274.37","-0.4138","-0.4868","71,176,690"
"09/23/2022","277.55","277.85","272.02","275.51","-1.6282","-1.7012","74,815,190"
"09/22/2022","282","283.03","278.815","280.07","-1.2308","-1.3038","62,757,070"
"09/21/2022","289.59","293.95","283.42","283.56","-1.7906","-1.8637","82,930,960"
"09/20/2022","288.49","291.07","286.38","288.73","-0.7971","-0.8702","51,271,120"
"09/19/2022","286.1","291.21","286.04","291.05","0.598","0.5249","52,613,830"
"09/16/2022","287.72","289.72","285.62","289.32","-0.6115","-0.6845","79,920,390"
"09/15/2022","294.07","296.53","289.46","291.1","-1.6654","-1.7384","65,299,410"
"09/14/2022","294.865","296.93","293.06","296.03","0.7933","0.7203","54,907,200"
"09/13/2022","301.8","303.02","292.785","293.7","-5.4837","-5.5568","79,562,170"
"09/12/2022","308.5","311.08","308.18","310.74","1.1886","1.1155","45,905,740"
"09/09/2022","302.83","307.6","300.5209","307.09","2.1862","2.1131","56,125,220"
"09/08/2022","296.85","301.87","295.45","300.52","0.5184","0.4454","55,649,820"
"09/07/2022","293.54","299.99","293.27","298.97","2.0201","1.9471","49,260,380"
"09/06/2022","295.66","296.6","290.87","293.05","-0.7182","-0.7913","57,005,440"
"09/02/2022","302.34","303.75","293.52","295.17","-1.4128","-1.4859","64,666,840"
"09/01/2022","296.72","299.78","292.95","299.4","0.0434","-0.0296","57,990,750"
"08/31/2022","303.99","304.91","299.16","299.27","-0.5814","-0.6544","50,044,040"
"08/30/2022","306.1","306.73","298.44","301.02","-1.1136","-1.1867","51,184,500"
"08/29/2022","304.62","307.22","303.28","304.41","-0.9856","-1.0586","48,321,850"
"08/26/2022","320.28","321.51","307.35","307.44","-4.0988","-4.1719","69,047,740"
"08/25/2022","316.83","320.6","315.7577","320.58","1.7682","1.6951","38,098,260"
"08/24/2022","313.61","316.87","312.99","315.01","0.2897","0.2166","38,057,060"
"08/23/2022","314.12","317","313.33","314.1","-0.0827","-0.1558","39,497,070"
"08/22/2022","318.5","318.74","313.53","314.36","-2.6327","-2.7058","51,098,890"
"08/19/2022","326.17","326.84","322.08","322.86","-1.9497","-2.0228","51,770,570"
"08/18/2022","328.44","330.49","326.79","329.28","0.2405","0.1674","41,937,170"
"08/17/2022","329.07","331.43","326.36","328.49","-1.1406","-1.2137","47,842,160"
"08/16/2022","332.055","334.4209","329.16","332.28","-0.2342","-0.3073","41,186,860"
"08/15/2022","329.42","333.5652","329.4","333.06","0.8081","0.7351","38,266,610"
"08/12/2022","326.175","330.585","325.1001","330.39","1.9471","1.874","40,928,380"
"08/11/2022","328.305","330.36","323.36","324.08","-0.5676","-0.6407","45,897,650"
"08/10/2022","324.59","326.23","322.0601","325.93","2.7911","2.718","51,459,560"
"08/09/2022","318.77","319.03","315.42","317.08","-1.1319","-1.2049","39,764,220"
"08/08/2022","322.69","326.47","319.21","320.71","-0.3232","-0.3963","44,066,300"
"08/05/2022","319.19","323.83","318.39","321.75","-0.8169","-0.89","53,893,970"
"08/04/2022","322.97","324.72","320.77","324.4","0.4677","0.3946","38,973,660"
"08/03/2022","316.05","323.7291","315.99","322.89","2.7233","2.6502","53,735,730"
"08/02/2022","312.92","318.545","311.8401","314.33","-0.2982","-0.3712","48,676,500"
"08/01/2022","313.65","318.81","312.53","315.27","-0.0602","-0.1333","46,358,830"
"07/29/2022","311.385","316.39","309.931","315.46","1.8237","1.7506","57,501,040"
"07/28/2022","306.59","310.3965","302.745","309.81","0.9778","0.9047","55,139,940"
"07/27/2022","299.04","308.54","298.46","306.81","4.226","4.1529","69,304,360"
"07/26/2022","298.53","298.79","293.54","294.37","-1.9649","-2.038","50,074,120"
"07/25/2022","302.02","302.5","298.22","300.27","-0.5696","-0.6426","40,582,380"
"07/22/2022","306.43","308.55","300.115","301.99","-1.7535","-1.8266","57,127,720"
"07/21/2022","303.5","307.435","300.78","307.38","1.4355","1.3624","55,049,360"
"07/20/2022","298.73","304.24","297.9329","303.03","1.5857","1.5126","67,769,430"
"07/19/2022","293.11","298.6","291.47","298.3","3.0753","3.0023","55,172,640"
"07/18/2022","294.72","296.16","288.2","289.4","-0.8463","-0.9193","59,519,580"
"07/15/2022","289.73","291.98","288.08","291.87","1.8139","1.7409","63,818,150"
