Date,QQQ_Close,SMA_50,SMA_200,ATR,Signal,Action,TQQQ_Shares,SQQQ_Shares,Cash,Portfolio_Value
4/24/24,426.51,436.8122,396.98375,7.138571429,100% Cash,Hold,0,0,17198.80093,17198.80093
4/25/24,424.45,436.7302,397.26515,7.177142857,100% Cash,Hold,0,0,17198.80093,17198.80093
4/26/24,431,436.6858,397.55605,7.52,100% Cash,Hold,0,0,17198.80093,17198.80093
4/29/24,432.75,436.6506,397.82405,7.375714286,100% Cash,Hold,0,0,17198.80093,17198.80093
4/30/24,424.59,436.531,398.05165,7.539285714,100% Cash,Hold,0,0,17198.80093,17198.80093
5/1/24,421.52,436.415,398.2462,7.618571429,100% Cash,Hold,0,0,17198.80093,17198.80093
5/2/24,426.9,436.4408,398.452,7.525,100% Cash,Hold,0,0,17198.80093,17198.80093
5/3/24,435.48,436.389,398.70115,7.356428571,100% Cash,Hold,0,0,17198.80093,17198.80093
5/6/24,440.25,436.4584,399.0186,7.413571429,50% TQQQ / 50% Cash,Buy TQQQ (50%),293.6953711,0,8599.400465,17198.80093
5/7/24,440.32,436.5338,399.34205,6.997142857,50% TQQQ / 50% Cash,Hold,293.6953711,0,8599.400465,17198.80093
5/8/24,440.06,436.583,399.6612,6.891428571,50% TQQQ / 50% Cash,Hold,293.6953711,0,8599.400465,17182.64768
5/9/24,441.02,436.698,399.9724,6.377142857,50% TQQQ / 50% Cash,Hold,293.6953711,0,8599.400465,17229.63894
5/10/24,442.06,436.7592,400.2951,6.132214286,50% TQQQ / 50% Cash,Hold,293.6953711,0,8599.400465,17288.37802
5/13/24,443.08,436.7086,400.6274,5.773642857,50% TQQQ / 50% Cash,Hold,293.6953711,0,8599.400465,17345.64862
5/14/24,445.93,436.7468,400.93965,5.664714286,50% TQQQ / 50% Cash,Hold,293.6953711,0,8599.400465,17508.64955
5/15/24,452.9,437.0838,401.28575,5.582571429,100% TQQQ,"Sell TQQQ, Buy TQQQ (100%)",564.6706496,0,0,17919.82307
5/16/24,451.98,437.3476,401.6317,5.209714286,100% TQQQ,Hold,564.6706496,0,0,17809.71229
5/17/24,451.76,437.4738,402.01855,5.166864286,100% TQQQ,Hold,564.6706496,0,0,17770.18534
5/20/24,454.91,437.7916,402.42415,4.85115,100% TQQQ,Hold,564.6706496,0,0,18137.22127
5/21/24,455.8,438.1598,402.84295,4.399007143,100% TQQQ,Hold,564.6706496,0,0,18230.39192
5/22/24,455.71,438.4008,403.24555,4.153292857,100% TQQQ,Hold,564.6706496,0,0,18219.09851
5/23/24,453.66,438.669,403.65385,4.092557143,100% TQQQ,Hold,564.6706496,0,0,17948.0566
5/24/24,457.95,439.0452,404.10405,4.149885714,100% TQQQ,Hold,564.6706496,0,0,18450.61348
5/28/24,459.68,439.5604,404.5595,4.197028571,100% TQQQ,Hold,564.6706496,0,0,18651.07156
5/29/24,456.44,439.9396,405.0105,4.226314286,100% TQQQ,Hold,564.6706496,0,0,18261.44881
5/30/24,451.55,440.1992,405.4165,4.447028571,100% TQQQ,Hold,564.6706496,0,0,17674.19133
5/31/24,450.71,440.338,405.83795,4.848028571,100% TQQQ,Hold,564.6706496,0,0,17654.42786
6/3/24,453.13,440.4832,406.2909,5.222314286,100% TQQQ,Hold,564.6706496,0,0,17826.65241
6/4/24,454.37,440.643,406.76985,5.253664286,100% TQQQ,Hold,564.6706496,0,0,17959.35001
6/5/24,463.53,441.0184,407.29685,5.39795,100% TQQQ,Hold,564.6706496,0,0,19043.51766
6/6/24,463.37,441.4194,407.7942,5.360092857,100% TQQQ,Hold,564.6706496,0,0,19020.93083
6/7/24,462.96,441.782,408.2921,5.411514286,100% TQQQ,Hold,564.6706496,0,0,18950.347
6/10/24,464.83,442.1984,408.7707,5.400085714,100% TQQQ,Hold,564.6706496,0,0,19150.80508
6/11/24,468.02,442.6598,409.3047,5.611514286,100% TQQQ,Hold,564.6706496,0,0,19546.07454
6/12/24,474.15,443.3206,409.85535,5.950085714,100% TQQQ,Hold,564.6706496,0,0,20316.84997
6/13/24,476.72,444.013,410.40515,5.629392857,100% TQQQ,Hold,564.6706496,0,0,20641.5356
6/14/24,479.19,444.89,410.92725,5.454207143,100% TQQQ,Hold,564.6706496,0,0,20940.81104
6/17/24,485.06,445.7818,411.46825,5.859207143,100% TQQQ,Hold,564.6706496,0,0,21700.29307
6/18/24,485.21,446.674,412.00435,5.725635714,100% TQQQ,Hold,564.6706496,0,0,21711.58648
6/20/24,481.47,447.4588,412.52375,5.796257143,100% TQQQ,Hold,564.6706496,0,0,21200.55954
6/21/24,480.18,448.295,413.0343,5.399114286,100% TQQQ,Hold,564.6706496,0,0,21005.74817
6/24/24,473.96,448.8668,413.5304,5.304828571,100% TQQQ,Hold,564.6706496,0,0,20294.26315
6/25/24,479.38,449.689,414.067,5.395978571,100% TQQQ,Hold,564.6706496,0,0,20971.86793
6/26/24,480.37,450.6752,414.60595,4.935264286,100% TQQQ,Hold,564.6706496,0,0,21022.68829
6/27/24,481.61,451.6854,415.12915,5.038835714,100% TQQQ,Hold,564.6706496,0,0,21175.14936
6/28/24,479.11,452.7508,415.66075,5.38455,100% TQQQ,Hold,564.6706496,0,0,20841.99368
7/1/24,481.92,453.921,416.1993,5.568478571,100% TQQQ,Hold,564.6706496,0,0,21183.61942
7/2/24,486.98,455.3676,416.74785,5.614907143,100% TQQQ,Hold,564.6706496,0,0,21832.99067
7/3/24,491.04,456.812,417.349,5.362764286,100% TQQQ,Hold,564.6706496,0,0,22369.42778
7/5/24,496.16,458.2338,417.9765,5.45705,100% TQQQ,Hold,564.6706496,0,0,23047.03256
7/8/24,497.34,459.6504,418.61385,5.398835714,100% TQQQ,Hold,564.6706496,0,0,23199.49364
7/9/24,497.77,461.1168,419.28,5.04455,100% TQQQ,Hold,564.6706496,0,0,23250.314
7/10/24,502.96,462.556,420.0055,5.278835714,100% TQQQ,Hold,564.6706496,0,0,23978.73914
7/11/24,491.93,463.7396,420.6756,5.66,100% TQQQ,Hold,564.6706496,0,0,22403.30802
7/12/24,494.82,465.1442,421.35165,5.933214286,100% TQQQ,Hold,564.6706496,0,0,22767.52059
7/15/24,496.15,466.6368,422.06135,5.973214286,100% TQQQ,Hold,564.6706496,0,0,22936.92179
7/16/24,496.34,468.0256,422.76785,5.9425,100% TQQQ,Hold,564.6706496,0,0,22953.86191
7/17/24,481.77,468.9514,423.38665,6.788928571,100% TQQQ,Hold,564.6706496,0,0,20935.16433
7/18/24,479.49,469.7362,423.99275,7.191785714,100% TQQQ,Hold,564.6706496,0,0,20621.77212
7/19/24,475.24,470.4346,424.56265,7.121071429,100% TQQQ,Hold,564.6706496,0,0,20062.74818
7/22/24,482.32,471.2798,425.19965,7.255,100% TQQQ,Hold,564.6706496,0,0,20937.98769
7/23/24,480.62,472.0718,425.804,7.078571429,100% TQQQ,Hold,564.6706496,0,0,20712.11943
7/24/24,463.38,472.4982,426.32745,8.018571429,100% Cash,"Sell TQQQ, Hold Cash (100%)",0,0,18478.84701,18478.84701
7/25/24,458.27,472.802,426.7953,8.500714286,100% Cash,Hold,0,0,18478.84701,18478.84701
7/26/24,462.97,473.1428,427.27735,8.876785714,100% Cash,Hold,0,0,18478.84701,18478.84701
7/29/24,463.9,473.3628,427.7539,9.057857143,100% Cash,Hold,0,0,18478.84701,18478.84701
7/30/24,457.53,473.4738,428.18545,9.533642857,100% Cash,Hold,0,0,18478.84701,18478.84701
7/31/24,471.07,473.86,428.69115,9.726857143,100% Cash,Hold,0,0,18478.84701,18478.84701
8/1/24,459.66,473.955,429.16305,10.57542857,100% Cash,Hold,0,0,18478.84701,18478.84701
8/2/24,448.75,473.814,429.55975,11.16614286,100% Cash,Hold,0,0,18478.84701,18478.84701
8/5/24,435.37,473.4072,429.8956,12.59542857,100% Cash,Hold,0,0,18478.84701,18478.84701
8/6/24,439.53,473.1246,430.2764,12.44328571,100% Cash,Hold,0,0,18478.84701,18478.84701
8/7/24,434.77,472.661,430.6504,12.814,100% Cash,Hold,0,0,18478.84701,18478.84701
8/8/24,448.07,472.4288,431.11775,13.27614286,100% Cash,Hold,0,0,18478.84701,18478.84701
8/9/24,450.41,472.3082,431.59145,13.15757143,100% Cash,Hold,0,0,18478.84701,18478.84701
8/12/24,451.38,472.3048,432.0527,13.26652857,100% Cash,Hold,0,0,18478.84701,18478.84701
8/13/24,462.58,472.5422,432.6139,12.79224286,100% Cash,Hold,0,0,18478.84701,18478.84701
8/14/24,462.73,472.7342,433.20925,12.39219286,100% Cash,Hold,0,0,18478.84701,18478.84701
8/15/24,474.42,473.1352,433.8548,12.70862143,100% TQQQ,Buy TQQQ (100%),539.843617,0,0,18478.84701
8/16/24,475.03,473.3652,434.48395,12.59897857,100% TQQQ,Hold,539.843617,0,0,18527.43293
8/19/24,481.27,473.7232,435.13595,12.27962143,100% TQQQ,Hold,539.843617,0,0,19245.42495
8/20/24,480.26,474.0692,435.75245,11.50319286,100% TQQQ,Hold,539.843617,0,0,19126.65935
8/21/24,482.5,474.4226,436.34775,10.46605,100% TQQQ,Hold,539.843617,0,0,19388.4835
8/22/24,474.85,474.5592,436.88345,10.21890714,100% TQQQ,Hold,539.843617,0,0,18457.25326
8/23/24,480,474.6762,437.4374,8.975335714,100% TQQQ,Hold,539.843617,0,0,19037.58515
8/26/24,475.34,474.6486,437.9506,8.591764286,100% TQQQ,Hold,539.843617,0,0,18478.84701
8/27/24,476.76,474.6,438.4697,7.984621429,100% TQQQ,Hold,539.843617,0,0,18635.40166
8/28/24,471.35,474.3258,438.9761,7.62105,100% Cash,"Sell TQQQ, Hold Cash (100%)",0,0,18003.78463,18003.78463
8/29/24,470.66,474.0348,439.43745,7.771621429,100% Cash,Hold,0,0,18003.78463,18003.78463
8/30/24,476.27,473.9308,439.93275,7.812664286,50% TQQQ / 50% Cash,Buy TQQQ (50%),262.4075882,0,9001.892313,18003.78463
9/3/24,461.81,473.5634,440.31515,8.197657143,100% Cash,"Sell TQQQ, Hold Cash (100%)",0,0,17182.44887,17182.44887
9/4/24,460.61,473.2964,440.6901,8.198421429,100% Cash,Hold,0,0,17182.44887,17182.44887
9/5/24,461.04,472.9296,441.06555,7.864921429,100% Cash,Hold,0,0,17182.44887,17182.44887
9/6/24,448.69,472.296,441.3788,8.455635714,100% Cash,Hold,0,0,17182.44887,17182.44887
9/9/24,454.46,471.753,441.6974,8.372064286,100% Cash,Hold,0,0,17182.44887,17182.44887
9/10/24,458.66,471.344,442.04835,8.554207143,100% Cash,Hold,0,0,17182.44887,17182.44887
9/11/24,468.62,471.078,442.44115,9.485635714,100% Cash,Hold,0,0,17182.44887,17182.44887
9/12/24,473.22,470.8028,442.8597,9.161414286,50% TQQQ / 50% Cash,Buy TQQQ (50%),258.4604223,0,8591.224437,17182.44887
9/13/24,475.34,470.4888,443.29055,8.903557143,50% TQQQ / 50% Cash,Hold,258.4604223,0,8591.224437,17294.87916
9/16/24,473.24,470.0304,443.7058,8.782842857,50% TQQQ / 50% Cash,Hold,258.4604223,0,8591.224437,17178.57197
9/17/24,473.49,469.5534,444.1242,8.818557143,50% TQQQ / 50% Cash,Hold,258.4604223,0,8591.224437,17183.74118
9/18/24,471.44,469.0268,444.53725,8.737842857,50% TQQQ / 50% Cash,Hold,258.4604223,0,8591.224437,17071.31089
9/19/24,483.36,468.6348,445.00435,9.182985714,50% TQQQ / 50% Cash,Hold,258.4604223,0,8591.224437,17712.29274
9/20/24,482.44,468.445,445.48495,9.111557143,50% TQQQ / 50% Cash,Hold,258.4604223,0,8591.224437,17654.13915
9/23/24,483.04,468.2094,445.9637,8.088707143,50% TQQQ / 50% Cash,Hold,258.4604223,0,8591.224437,17721.33886
9/24/24,485.37,467.9938,446.4653,8.048707143,50% TQQQ / 50% Cash,Hold,258.4604223,0,8591.224437,17850.56907
9/25/24,485.82,467.7834,446.94225,7.74935,50% TQQQ / 50% Cash,Hold,258.4604223,0,8591.224437,17853.15367
9/26/24,489.47,467.9374,447.42875,7.382921429,50% TQQQ / 50% Cash,Hold,258.4604223,0,8591.224437,18049.58359
9/27/24,486.75,468.0826,447.8849,7.262207143,50% TQQQ / 50% Cash,Hold,258.4604223,0,8591.224437,17886.75353
9/30/24,488.07,468.3392,448.3319,7.158635714,50% TQQQ / 50% Cash,Hold,258.4604223,0,8591.224437,17959.12244
10/1/24,481.27,468.3182,448.71955,6.628635714,50% TQQQ / 50% Cash,Hold,258.4604223,0,8591.224437,17562.3857
10/2/24,481.95,468.3448,449.11235,6.555,100% TQQQ,"Sell TQQQ, Buy TQQQ (100%)",505.05125,0,0,17595.98555
10/3/24,481.59,468.709,449.4936,6.646071429,100% TQQQ,Hold,505.05125,0,0,17555.58145
10/4/24,487.32,469.29,449.8948,6.706071429,100% TQQQ,Hold,505.05125,0,0,18174.26923
10/7/24,482.1,469.6726,450.2595,6.693214286,100% TQQQ,Hold,505.05125,0,0,17575.7835
10/8/24,489.3,470.1806,450.6906,6.685357143,100% TQQQ,Hold,505.05125,0,0,18338.41089
10/9/24,493.15,470.893,451.1175,6.041785714,100% TQQQ,Hold,505.05125,0,0,18780.33073
10/10/24,492.59,471.3234,451.53855,6.009642857,100% TQQQ,Hold,505.05125,0,0,18714.67407
10/11/24,493.36,471.9974,451.95095,6.129642857,100% TQQQ,Hold,505.05125,0,0,18762.65394
10/14/24,497.5,472.9724,452.38095,6.080357143,100% TQQQ,Hold,505.05125,0,0,19242.45263
10/15/24,490.85,474.082,452.7787,6.551071429,100% TQQQ,Hold,505.05125,0,0,18474.77473
10/16/24,490.91,475.1096,453.18565,6.281071429,100% TQQQ,Hold,505.05125,0,0,18464.6737
10/17/24,491.25,476.2392,453.62895,6.316785714,100% TQQQ,Hold,505.05125,0,0,18520.22934
10/18/24,494.47,477.1672,454.10965,6.233214286,100% TQQQ,Hold,505.05125,0,0,18848.51265
10/21/24,495.42,478.0674,454.60535,5.8225,100% TQQQ,Hold,505.05125,0,0,18952.04816
10/22/24,495.96,478.959,455.1014,5.773571429,100% TQQQ,Hold,505.05125,0,0,19007.60379
10/23/24,488.36,479.4746,455.51845,6.156071429,100% TQQQ,Hold,505.05125,0,0,18128.81462
10/24/24,492.32,480.0664,455.9513,6.038214286,100% TQQQ,Hold,505.05125,0,0,18560.63344
10/25/24,495.32,480.4844,456.3854,6.146071429,100% TQQQ,Hold,505.05125,0,0,18873.76521
10/28/24,495.4,480.8918,456.81565,5.826785714,100% TQQQ,Hold,505.05125,0,0,18891.44201
10/29/24,500.16,481.2696,457.26865,5.949642857,100% TQQQ,Hold,505.05125,0,0,19414.17005
10/30/24,496.38,481.592,457.70295,5.915357143,100% TQQQ,Hold,505.05125,0,0,18982.35123
10/31/24,483.85,481.619,458.08615,6.516071429,100% TQQQ,Hold,505.05125,0,0,17537.90466
11/1/24,487.43,481.8706,458.45835,6.618264286,100% TQQQ,Hold,505.05125,0,0,17911.64258
11/4/24,486.01,481.9908,458.7825,6.282942857,100% TQQQ,Hold,505.05125,0,0,17744.97567
11/5/24,492.21,482.3282,459.1349,6.479371429,100% TQQQ,Hold,505.05125,0,0,18419.21909
11/6/24,505.58,482.9046,459.5454,7.095085714,100% TQQQ,Hold,505.05125,0,0,19914.17079
11/7/24,513.54,483.7484,459.98395,7.411514286,100% TQQQ,Hold,505.05125,0,0,20845.99034
11/8/24,514.14,484.618,460.4229,7.239192857,100% TQQQ,Hold,505.05125,0,0,20896.49547
11/11/24,513.84,485.3694,460.87305,7.180978571,100% TQQQ,Hold,505.05125,0,0,20858.61663
11/12/24,512.91,486.3914,461.29685,6.746692857,100% TQQQ,Hold,505.05125,0,0,20744.98009
11/13/24,512.25,487.4242,461.7316,6.77455,100% TQQQ,Hold,505.05125,0,0,20654.07087
11/14/24,508.69,488.3772,462.1902,6.56455,100% TQQQ,Hold,505.05125,0,0,20217.20154
11/15/24,496.57,489.3348,462.56365,7.33455,100% TQQQ,Hold,505.05125,0,0,18755.07817
11/18/24,500.02,490.246,462.9187,7.196692857,100% TQQQ,Hold,505.05125,0,0,19133.86661
11/19/24,503.46,491.142,463.29375,7.369092857,100% TQQQ,Hold,505.05125,0,0,19517.70556
11/20/24,503.17,491.833,463.67165,6.961592857,100% TQQQ,Hold,505.05125,0,0,19494.97825
11/21/24,504.98,492.4682,464.0366,7.140114286,100% TQQQ,Hold,505.05125,0,0,19686.89773
11/22/24,505.79,493.0772,464.4016,7.041864286,100% TQQQ,Hold,505.05125,0,0,19760.13016
11/25/24,506.59,493.7442,464.7493,7.064721429,100% TQQQ,Hold,505.05125,0,0,19851.03938
11/26/24,509.31,494.4606,465.11915,6.304007143,100% TQQQ,Hold,505.05125,0,0,20159.12064
11/27/24,505.3,495.1378,465.5029,6.20615,100% TQQQ,Hold,505.05125,0,0,19671.74619
11/29/24,509.74,495.6654,465.8855,6.387042857,100% TQQQ,Hold,505.05125,0,0,20174.27218
12/2/24,515.29,496.3224,466.2894,6.5199,100% TQQQ,Hold,505.05125,0,0,20828.31355
12/3/24,516.87,496.999,466.7209,6.4449,100% TQQQ,Hold,505.05125,0,0,21012.65726
12/4/24,523.26,497.7568,467.2006,6.560614286,100% TQQQ,Hold,505.05125,0,0,21780.33516
12/5/24,521.81,498.4766,467.6816,6.389178571,100% TQQQ,Hold,505.05125,0,0,21601.04196
12/6/24,526.48,499.2168,468.12365,5.725607143,100% TQQQ,Hold,505.05125,0,0,22156.59834
12/9/24,522.38,499.9294,468.55165,5.703464286,100% TQQQ,Hold,505.05125,0,0,21638.92081
12/10/24,520.6,500.58,468.9719,5.656778571,100% TQQQ,Hold,505.05125,0,0,21404.07198
12/11/24,529.92,501.553,469.4335,5.877135714,100% TQQQ,Hold,505.05125,0,0,22548.01306
12/12/24,526.5,502.444,469.88965,5.484278571,100% TQQQ,Hold,505.05125,0,0,22101.0427
12/13/24,530.53,503.4228,470.3473,5.692571429,100% TQQQ,Hold,505.05125,0,0,22575.79088
12/16/24,538.17,504.4398,470.8101,5.794714286,100% TQQQ,Hold,505.05125,0,0,23558.11556
12/17/24,535.8,505.5138,471.269,5.829714286,100% TQQQ,Hold,505.05125,0,0,23242.45853
12/18/24,516.47,506.0572,471.6711,6.864707143,100% TQQQ,Hold,505.05125,0,0,20729.82856
12/19/24,514.17,506.4776,472.048,7.071128571,100% TQQQ,Hold,505.05125,0,0,20436.89883
12/20/24,518.66,506.999,472.41405,7.7147,100% TQQQ,Hold,505.05125,0,0,20967.20264
12/23/24,522.87,507.5892,472.8333,7.953271429,100% TQQQ,Hold,505.05125,0,0,21479.82966
12/24/24,529.96,508.2384,473.29615,7.991128571,100% TQQQ,Hold,505.05125,0,0,22333.36628
12/26/24,529.6,509.0134,473.72585,8.156135714,100% TQQQ,Hold,505.05125,0,0,22285.38641
12/27/24,522.56,509.6464,474.1374,8.643992857,100% TQQQ,Hold,505.05125,0,0,21378.81941
12/30/24,515.61,510.1336,474.51975,9.034707143,100% TQQQ,Hold,505.05125,0,0,20520.23229
12/31/24,511.23,510.4688,474.9063,9.118992857,100% TQQQ,Hold,505.05125,0,0,19982.35271
1/2/25,510.23,510.765,475.27005,9.184707143,100% Cash,"Sell TQQQ, Hold Cash (100%)",0,0,19856.08989,19856.08989
1/3/25,518.58,511.2174,475.6701,9.578664286,100% TQQQ,Buy TQQQ (100%),481.9439295,0,0,19856.08989
1/6/25,524.54,511.941,476.07395,9.769657143,100% TQQQ,Hold,481.9439295,0,0,20533.22112
1/7/25,515.18,512.3982,476.4205,10.0618,100% TQQQ,Hold,481.9439295,0,0,19427.1598
1/8/25,515.27,512.7972,476.76495,10.22679286,100% TQQQ,Hold,481.9439295,0,0,19441.61812
1/10/25,507.19,513.033,477.0771,9.475371429,100% Cash,"Sell TQQQ, Hold Cash (100%)",0,0,18513.87605,18513.87605
1/13/25,505.56,513.141,477.3883,9.44395,100% Cash,Hold,0,0,18513.87605,18513.87605
1/14/25,505.08,513.315,477.68955,8.94645,100% Cash,Hold,0,0,18513.87605,18513.87605
1/15/25,516.7,513.972,478.053,9.350021429,100% TQQQ,Buy TQQQ (100%),457.8109805,0,0,18513.87605
1/16/25,513.08,514.485,478.39365,9.273585714,100% Cash,"Sell TQQQ, Hold Cash (100%)",0,0,18136.18199,18136.18199
1/17/25,521.74,515.1996,478.7968,9.706678571,100% TQQQ,Buy TQQQ (100%),436.2805387,0,0,18136.18199
1/21/25,524.8,515.8514,479.2103,9.29025,100% TQQQ,Hold,436.2805387,0,0,18437.21556
1/22/25,531.51,516.37,479.69115,9.168107143,100% TQQQ,Hold,436.2805387,0,0,19152.71565
1/23/25,532.64,516.752,480.152,8.947392857,100% TQQQ,Hold,436.2805387,0,0,19270.51139
1/24/25,529.63,517.0618,480.59715,8.569535714,100% TQQQ,Hold,436.2805387,0,0,18923.66836
1/27/25,514.21,517.0692,480.95705,9.288435714,100% Cash,"Sell TQQQ, Hold Cash (100%)",0,0,17263.62091,17263.62091
1/28/25,521.81,517.2472,481.37425,9.422721429,100% TQQQ,Buy TQQQ (100%),417.7524722,0,0,17263.62091
1/29/25,520.83,517.4188,481.75155,8.921378571,100% TQQQ,Hold,417.7524722,0,0,17157.09403
1/30/25,523.05,517.706,482.17545,9.031028571,100% TQQQ,Hold,417.7524722,0,0,17372.23656
1/31/25,522.29,518.2204,482.6316,8.958014286,100% TQQQ,Hold,417.7524722,0,0,17278.24225
2/3/25,518.11,518.5822,483.06665,9.225871429,100% Cash,"Sell TQQQ, Hold Cash (100%)",0,0,16860.48978,16860.48978
2/4/25,524.47,519.0024,483.5598,9.114085714,100% TQQQ,Buy TQQQ (100%),403.1198991,0,0,16860.48978
2/5/25,526.85,519.476,484.077,8.658371429,100% TQQQ,Hold,403.1198991,0,0,17080.19012
2/6/25,529.6,519.9684,484.65175,8.512571429,100% TQQQ,Hold,403.1198991,0,0,17336.17126
2/7/25,522.92,520.311,485.17225,8.435192857,100% TQQQ,Hold,403.1198991,0,0,16675.05463
2/10/25,529.25,520.7642,485.69315,8.544271429,100% TQQQ,Hold,403.1198991,0,0,17261.59408
2/11/25,527.99,521.1378,486.20055,8.192128571,100% TQQQ,Hold,403.1198991,0,0,17138.64251
2/12/25,528.3,521.5978,486.7198,8.401414286,100% TQQQ,Hold,403.1198991,0,0,17172.9077
2/13/25,535.9,522.121,487.2443,8.564271429,100% TQQQ,Hold,403.1198991,0,0,17896.50792
2/14/25,538.15,522.5782,487.7713,7.399271429,100% TQQQ,Hold,403.1198991,0,0,18106.13027
2/18/25,539.37,523.0282,488.3452,6.8807,100% TQQQ,Hold,403.1198991,0,0,18219.00384
2/19/25,539.52,523.3534,488.9352,6.7849,100% TQQQ,Hold,403.1198991,0,0,18221.01944
2/20/25,537.23,523.6618,489.48685,6.725971429,100% TQQQ,Hold,403.1198991,0,0,17999.30349
2/21/25,526.08,523.6538,489.93985,6.8947,100% TQQQ,Hold,403.1198991,0,0,16872.58338
2/24/25,519.87,523.6036,490.33795,6.7732,100% Cash,"Sell TQQQ, Hold Cash (100%)",0,0,16265.88793,16265.88793
2/25/25,513.32,523.458,490.70295,7.0182,100% Cash,Hold,0,0,16265.88793,16265.88793
2/26/25,514.56,523.1508,491.07545,7.153914286,100% Cash,Hold,0,0,16265.88793,16265.88793
2/27/25,500.27,522.6262,491.3717,8.221857143,100% Cash,Hold,0,0,16265.88793,16265.88793
2/28/25,508.17,522.179,491.70225,8.360428571,100% Cash,Hold,0,0,16265.88793,16265.88793
3/3/25,497.05,521.3566,491.9721,9.219207143,100% Cash,Hold,0,0,16265.88793,16265.88793
3/4/25,495.55,520.5516,492.2202,10.07027857,100% Cash,Hold,0,0,16265.88793,16265.88793
3/5/25,502.01,520.2624,492.46575,10.43670714,100% Cash,Hold,0,0,16265.88793,16265.88793
3/6/25,488.2,519.743,492.64685,11.00027857,100% Cash,Hold,0,0,16265.88793,16265.88793
3/7/25,491.79,519.2056,492.847,11.68456429,100% Cash,Hold,0,0,16265.88793,16265.88793
3/10/25,472.73,518.2028,492.9361,13.05385,100% Cash,Hold,0,0,16265.88793,16265.88793
3/11/25,471.6,517.0356,493.0151,13.58563571,100% Cash,Hold,0,0,16265.88793,16265.88793
3/12/25,476.92,515.982,493.12115,13.75706429,100% Cash,Hold,0,0,16265.88793,16265.88793
3/13/25,468.34,514.8976,493.19455,13.59992143,100% Cash,Hold,0,0,16265.88793,16265.88793
3/14/25,479.66,514.1786,493.3031,13.79142143,100% Cash,Hold,0,0,16265.88793,16265.88793
3/17/25,482.77,513.6094,493.41855,13.62070714,100% Cash,Hold,0,0,16265.88793,16265.88793
3/18/25,474.54,512.8956,493.50905,13.76856429,100% Cash,Hold,0,0,16265.88793,16265.88793
3/19/25,480.89,512.1418,493.65575,13.18071429,100% Cash,Hold,0,0,16265.88793,16265.88793
3/20/25,479.26,511.2362,493.7985,12.93214286,100% Cash,Hold,0,0,16265.88793,16265.88793
3/21/25,480.84,510.5494,493.93705,12.16392857,100% Cash,Hold,0,0,16265.88793,16265.88793
3/24/25,490.66,510.0572,494.1185,11.78285714,100% Cash,Hold,0,0,16265.88793,16265.88793
3/25/25,493.46,509.7826,494.26815,11.12785714,100% Cash,Hold,0,0,16265.88793,16265.88793
3/26/25,484.38,509.359,494.3732,10.75857143,100% Cash,Hold,0,0,16265.88793,16265.88793
3/27/25,481.62,508.8898,494.4665,10.29999286,100% Cash,Hold,0,0,16265.88793,16265.88793
3/28/25,468.94,507.9346,494.48705,9.617135714,100% Cash,Hold,0,0,16265.88793,16265.88793
3/31/25,468.92,507.0514,494.49155,9.669635714,100% Cash,Hold,0,0,16265.88793,16265.88793
4/1/25,472.7,506.0706,494.4843,9.651778571,100% Cash,Hold,0,0,16265.88793,16265.88793
4/2/25,476.15,505.0976,494.48145,9.881064286,100% Cash,Hold,0,0,16265.88793,16265.88793
4/3/25,450.66,503.4806,494.3388,10.86606429,100% Cash,Hold,0,0,16265.88793,16265.88793
4/4/25,422.67,501.2812,494.02685,12.29106429,100% Cash,Hold,0,0,16265.88793,16265.88793
4/7/25,423.69,499.1624,493.71925,14.46177857,100% SQQQ,Buy SQQQ (100%),0,64.84308522,0,16265.88793
4/8/25,416.06,497.1994,493.3922,16.07309286,100% SQQQ,Hold,0,64.84308522,0,17173.69112
4/9/25,466,496.0832,493.3213,19.21809286,100% SQQQ,Hold,0,64.84308522,0,11114.10481
4/10/25,446.18,494.5902,493.1824,20.97987857,100% SQQQ,Hold,0,64.84308522,0,12388.27143
4/11/25,454.4,493.2172,493.0575,21.25059286,100% SQQQ,Hold,0,64.84308522,0,11743.08273
4/14/25,457.48,491.921,492.94305,21.90916429,100% SQQQ,Hold,0,64.84308522,0,11493.43686
4/15/25,457.99,490.7186,492.82495,21.59416429,100% SQQQ,Hold,0,64.84308522,0,11457.77316
4/16/25,444.18,489.1128,492.6503,22.58702857,100% SQQQ,Hold,0,64.84308522,0,12495.26252
4/17/25,444.1,487.4578,492.4612,22.07417143,100% SQQQ,Hold,0,64.84308522,0,12527.68406
4/21/25,433.11,485.528,492.19185,22.33417143,100% SQQQ,Hold,0,64.84308522,0,13451.69803
4/22/25,444.48,483.9592,491.95905,22.70988571,100% SQQQ,Hold,0,64.84308522,0,12410.96651
4/23/25,454.56,482.4654,491.75105,23.08131429,100% SQQQ,Hold,0,64.84308522,0,11593.94364
4/24/25,467.35,481.2526,491.6011,22.15917143,100% SQQQ,Hold,0,64.84308522,0,10608.32874
4/25/25,472.56,480.1378,491.47505,20.70988571,100% SQQQ,Hold,0,64.84308522,0,10261.41824
4/28/25,472.41,478.868,491.3223,18.42617143,100% SQQQ,Hold,0,64.84308522,0,10274.38685
4/29/25,475.53,477.6156,491.2403,16.53230714,100% SQQQ,Hold,0,64.84308522,0,10076.61544
